Gene,Kale_1,Kale_2,Kale_3,Cabbage_1,Cabbage_2,Kale_Mean,Cabbage_Mean,KvC_log2FC,KvC_padj
Bo1g001010,35.4755719612391,21.6656736890232,30.558179543809,0,0,3.33057871823685,0,6.88715012596796,0.000165352673983477
Bo1g001020,18.4768603964787,13.7872468930147,17.2720145247616,0,0,3.60193506910605,0,6.06166574836922,0.00299655661755073
Bo1g001060,110.861162378872,81.7386780085874,83.7028396199985,39.9388740640447,28.9730667161114,186.869988183229,34.4559703900781,1.47302147647293,0.000170109027843032
Bo1g002240,337.757008047631,385.058109654912,288.309780913328,874.661342002578,762.353817967682,734.462697849457,818.50757998513,-1.27342167981175,3.27645630463576e-10
Bo1g002250,120.469129785041,125.070025386634,164.748446236188,5.9908311096067,3.62163333951393,19.5274111687568,4.80623222456031,4.93539311279121,1.91474886546768e-11
Bo1g002340,478.920221476728,549.520269021588,569.976479317133,185.715764397808,259.852192110125,287.525945878865,222.783978253966,1.23652551516804,2.72097014606287e-07
Bo1g002370,1.4781488317183,5.90882009700632,26.5723300380948,0,0,7.76936810392284,0,5.47471865056876,0.0113087918754084
Bo1g002450,50.9961346942812,40.3769373295432,34.5440290495232,1.99694370320223,0,0.507134876065943,0.998471851601117,5.98760371375927,0.000266688427652359
Bo1g002460,141.163213429097,278.699347908798,710.809828519035,35.9449866576402,57.9461334322229,242.047868370231,46.9455600449315,2.99041498793874,0.000277051638283241
Bo1g002500,745.72608560188,675.575097757722,991.147910420935,277.57517474511,344.960575588702,543.827253279653,311.267875166906,1.35682018943573,3.42182389600901e-09
Bo1g002870,1414.58843195441,1300.92522469089,1268.82875931903,3346.87764656694,2992.37454677339,1878.63333107932,3169.62609667016,-1.25377937910103,3.43905181866117e-09
Bo1g002890,28.8239022185068,19.6960669900211,22.5864805323806,3.99388740640447,4.52704167439241,127.406403717305,4.26046454039844,2.46193581242794,0.00144255814311769
Bo1g002960,51.7352091101404,44.3161507275474,26.5723300380948,349.465148060391,467.190700797297,102.025178859858,408.327924428844,-3.30029366899742,1.44346092169177e-18
Bo1g002970,167.030817984167,248.170444074265,139.504732699998,790.789706468084,1347.24760229918,383.971810811964,1069.01865438363,-2.53166976512955,8.31562466561407e-05
Bo1g003130,1159.607758483,972.000905957539,790.52681863332,1863.14847508768,2229.11532047082,1082.49264963206,2046.13189777925,-1.07001605461352,2.72009263370337e-06
