106292688	Bo8g104500.1
106292689	Bo5g137240.1
106292690	Bo5g141500.1
106292691	Bo5g098700.1
106292692	Bo5g016510.1
106292693	Bo5g020770.1
106292696	Bo5g021390.1
106292697	Bo5g091720.1
106292698	Bo5g022140.1
106292699	Bo5g020580.1
106292700	Bo5g025320.1
106292701	Bo5g124850.1
106292703	Bo5g052040.1
106292704	Bo5g009900.1
106292705	Bo5g098470.1
106292706	Bo5g138240.1
106292707	Bo5g003520.1
106292708	Bo5g020810.1
106292709	Bo5g085170.1
106292710	Bo5g136730.1
106292712	Bo5g122540.1
106292714	Bo5g123530.1
106292715	Bo5g078800.1
106292717	Bo5g136640.1
106292719	Bo5g072530.1
106292720	Bo5g098750.1
106292721	Bo5g007930.1
106292722	Bo5g042770.1
106292724	Bo5g057070.1
106292725	Bo5g139970.1
106292726	Bo5g098690.1
106292727	Bo5g017970.1
106292729	Bo5g013460.1
106292730	Bo5g039370.1
106292731	Bo5g008620.1
106292732	Bo5g032020.1
106292733	Bo5g057030.1
106292734	Bo5g043370.1
106292735	Bo5g068200.1
106292736	Bo5g062720.1
106292738	Bo1g006760.1
106292739	Bo5g014990.1
106292740	Bo5g003480.1
106292741	Bo5g012210.1
106292742	Bo5g146680.1
106292743	Bo5g020800.1
106292745	Bo1g105880.1
106292746	Bo5g021140.1
106292747	Bo5g020490.1
106292748	Bo5g144800.1
106292750	Bo5g137150.1
106292751	Bo5g148140.1
106292752	Bo5g093070.1
106292753	Bo5g123680.1
106292756	Bo1g157530.1
106292758	Bo5g155060.1
106292759	Bo5g094570.1
106292760	Bo5g139940.1
106292763	Bo5g019230.1
106292764	Bo5g008240.1
106292766	Bo5g016900.1
106292767	Bo5g132390.1
106292768	Bo5g002530.1
106292769	Bo5g155290.1
106292770	Bo5g005370.1
106292773	Bo5g063100.1
106292775	Bo5g075200.1
106292777	Bo5g023680.1
106292778	Bo5g130380.1
106292779	Bo5g023580.1
106292780	Bo5g126680.1
106292781	Bo1g147200.1
106292783	Bo5g034570.1
106292787	Bo02454s010.1
106292788	Bo5g141470.1
106292789	Bo5g141460.1
106292790	Bo5g099940.1
106292792	Bo5g035110.1
106292794	Bo5g005280.1
106292795	Bo5g003890.1
106292796	Bo5g020540.1
106292797	Bo5g143480.1
106292798	Bo5g007320.1
106292799	Bo1g010380.1
106292800	Bo5g020760.1
106292801	Bo5g137030.1
106292802	Bo5g137710.1
106292803	Bo5g116830.1
106292804	Bo2g025530.1
106292805	Bo5g020750.1
106292806	Bo5g153870.1
106292810	Bo5g001030.1
106292812	Bo5g007390.1
106292814	Bo5g015050.1
106292815	Bo5g090610.1
106292816	Bo5g088310.1
106292817	Bo5g098830.1
106292818	Bo5g049440.1
106292819	Bo5g007340.1
106292820	Bo5g022170.1
106292821	Bo5g101050.1
106292822	Bo5g025440.1
106292823	Bo5g027170.1
106292827	Bo5g132410.1
106292828	Bo5g127270.1
106292829	Bo5g145350.1
106292830	Bo5g017350.1
106292831	Bo5g019740.1
106292833	Bo5g145050.1
106292834	Bo5g003310.1
106292835	Bo1g063760.1
106292836	Bo5g003300.1
106292837	Bo5g137650.1
106292839	Bo5g030580.1
106292841	Bo5g090600.1
106292842	Bo5g131830.1
106292843	Bo1g052850.1
106292844	Bo5g139240.1
106292845	Bo5g004680.1
106292846	Bo5g029140.1
106292847	Bo5g023750.1
106292848	Bo5g009350.1
106292849	Bo5g004110.1
106292850	Bo5g049120.1
106292852	Bo5g139440.1
106292853	Bo5g057230.1
106292854	Bo5g128910.1
106292855	Bo5g143320.1
106292856	Bo5g120100.1
106292857	Bo5g008190.1
106292858	Bo5g004720.1
106292860	Bo5g035040.1
106292861	Bo1g014470.1
106292862	Bo5g145300.1
106292863	Bo5g025050.1
106292864	Bo5g143580.1
106292866	Bo5g070810.1
106292867	Bo5g087000.1
106292868	Bo5g107390.1
106292869	Bo5g010530.1
106292870	Bo1g005450.1
106292871	Bo5g145360.1
106292872	Bo5g133420.1
106292873	Bo5g139630.1
106292875	Bo5g030430.1
106292876	Bo5g120050.1
106292878	Bo5g145260.1
106292881	Bo5g146960.1
106292882	Bo5g004480.1
106292884	Bo5g076300.1
106292885	Bo5g030420.1
106292886	Bo5g086960.1
106292887	Bo5g108620.1
106292888	Bo7g117790.1
106292889	Bo5g127470.1
106292890	Bo5g048530.1
106292891	Bo5g061130.1
106292892	Bo1g055240.1
106292894	Bo5g133430.1
106292895	Bo5g105100.1
106292898	Bo5g155160.1
106292900	Bo1g129740.1
106292901	Bo5g084000.1
106292902	Bo5g051870.1
106292903	Bo5g088280.1
106292904	Bo5g085380.1
106292905	Bo5g034830.1
106292906	Bo5g092910.1
106292908	Bo5g030960.1
106292909	Bo5g148610.1
106292911	Bo5g131990.1
106292912	Bo1g017510.1
106292913	Bo5g130540.1
106292914	Bo5g108610.1
106292915	Bo5g062890.1
106292917	Bo5g139570.1
106292919	Bo5g007210.1
106292922	Bo5g016870.1
106292924	Bo5g004120.1
106292925	Bo5g123710.1
106292926	Bo5g004210.1
106292928	Bo5g155300.1
106292930	Bo5g008810.1
106292931	Bo5g132020.1
106292932	Bo5g098030.1
106292933	Bo5g145060.1
106292934	Bo5g122850.1
106292935	Bo5g001370.1
106292937	Bo5g027600.1
106292938	Bo1g036930.1
106292940	Bo5g008290.1
106292942	Bo5g069450.1
106292943	Bo5g007190.1
106292944	Bo5g008650.1
106292945	Bo5g092950.1
106292947	Bo5g067060.1
106292948	Bo5g005560.1
106292949	Bo5g101260.1
106292951	Bo5g065630.1
106292952	Bo5g117380.1
106292953	Bo1g116020.1
106292954	Bo5g117390.1
106292955	Bo5g139600.1
106292956	Bo5g139590.1
106292957	Bo5g021380.1
106292959	Bo5g058580.1
106292960	Bo5g133120.1
106292961	Bo5g148370.1
106292962	Bo1g102190.1
106292964	Bo5g116730.1
106292965	Bo1g116310.1
106292966	Bo5g148240.1
106292967	Bo5g100960.1
106292968	Bo5g150240.1
106292969	Bo5g041110.1
106292970	Bo5g148130.1
106292971	Bo5g076410.1
106292973	Bo5g022090.1
106292974	Bo5g003400.1
106292975	Bo5g138130.1
106292978	Bo5g092920.1
106292979	Bo5g148470.1
106292980	Bo5g131620.1
106292981	Bo1g057200.1
106292982	Bo1g071120.1
106292983	Bo5g010030.1
106292986	Bo5g154020.1
106292988	Bo5g002650.1
106292990	Bo5g149940.1
106292992	Bo5g126440.1
106292993	Bo5g034880.1
106292994	Bo5g034450.1
106292996	Bo5g127710.1
106292997	Bo5g128740.1
106293003	Bo5g005220.1
106293004	Bo5g004220.1
106293005	Bo7g003790.1
106293006	Bo5g126940.1
106293007	Bo5g127490.1
106293010	Bo1g005240.1
106293011	Bo5g126230.1
106293012	Bo5g126220.1
106293013	Bo5g042870.1
106293014	Bo5g016750.1
106293015	Bo5g019410.1
106293017	Bo5g023420.1
106293018	Bo5g064450.1
106293019	Bo5g103590.1
106293021	Bo1g006240.1
106293023	Bo5g146970.1
106293024	Bo5g004440.1
106293025	Bo5g083750.1
106293027	Bo5g021060.1
106293028	Bo5g025570.1
106293030	Bo5g145530.1
106293031	Bo5g145540.1
106293032	Bo5g078750.1
106293033	Bo5g027650.1
106293034	Bo5g041560.1
106293035	Bo5g016620.1
106293039	Bo5g005530.1
106293040	Bo5g005540.1
106293041	Bo1g154720.1
106293044	Bo5g002750.1
106293045	Bo5g132500.1
106293046	Bo5g003860.1
106293048	Bo5g146780.1
106293049	Bo5g065690.1
106293050	Bo1g011640.1
106293051	Bo5g025360.1
106293052	Bo5g004150.1
106293053	Bo5g144760.1
106293054	Bo5g020390.1
106293055	Bo5g123310.1
106293057	Bo1g043040.1
106293058	Bo5g034310.1
106293059	Bo5g054580.1
106293060	Bo5g126820.1
106293061	Bo5g038690.1
106293062	Bo5g108590.1
106293063	Bo5g135140.1
106293064	Bo5g133240.1
106293065	Bo5g098740.1
106293066	Bo5g053500.1
106293067	Bo5g134800.1
106293070	Bo5g039330.1
106293071	Bo5g156420.1
106293072	Bo1g055050.1
106293074	Bo5g152780.1
106293076	Bo1g128450.1
106293077	Bo5g051940.1
106293078	Bo5g049330.1
106293079	Bo5g045240.1
106293080	Bo5g145080.1
106293081	Bo5g038820.1
106293082	Bo5g042850.1
106293084	Bo5g030670.1
106293085	Bo5g003660.1
106293089	Bo5g128930.1
106293092	Bo5g131870.1
106293095	Bo5g156410.1
106293096	Bo5g019730.1
106293097	Bo1g151760.1
106293098	Bo5g012120.1
106293099	Bo5g132130.1
106293100	Bo5g136580.1
106293101	Bo5g148330.1
106293102	Bo5g148350.1
106293103	Bo5g148360.1
106293105	Bo5g148340.1
106293106	Bo1g051300.1
106293107	Bo5g121370.1
106293109	Bo5g017570.1
106293110	Bo5g087010.1
106293114	Bo5g146990.1
106293115	Bo5g146620.1
106293116	Bo5g030330.1
106293117	Bo5g004690.1
106293118	Bo5g086790.1
106293120	Bo5g130360.1
106293121	Bo5g027760.1
106293123	Bo1g105130.1
106293125	Bo5g129090.1
106293128	Bo5g008010.1
106293129	Bo5g048920.1
106293133	Bo1g138270.1
106293134	Bo5g021210.1
106293135	Bo5g003760.1
106293136	Bo5g049370.1
106293137	Bo5g141370.1
106293138	Bo5g136160.1
106293139	Bo5g039510.1
106293140	Bo5g139400.1
106293141	Bo5g037470.1
106293143	Bo1g055190.1
106293144	Bo5g065560.1
106293146	Bo5g027350.1
106293147	Bo5g063280.1
106293148	Bo5g051900.1
106293149	Bo5g085400.1
106293150	Bo5g101160.1
106293151	Bo5g050670.1
106293153	Bo5g137090.1
106293154	Bo5g117120.1
106293155	Bo5g059830.1
106293157	Bo5g030530.1
106293159	Bo5g043390.1
106293161	Bo5g041340.1
106293162	Bo5g041330.1
106293163	Bo5g041320.1
106293164	Bo5g041310.1
106293166	Bo1g005420.1
106293169	Bo5g116820.1
106293171	Bo5g041130.1
106293172	Bo5g017120.1
106293175	Bo5g021620.1
106293178	Bo5g020550.1
106293180	Bo5g001290.1
106293181	Bo5g043720.1
106293182	Bo5g045270.1
106293183	Bo5g043530.1
106293184	Bo5g002600.1
106293190	Bo5g025950.1
106293194	Bo5g015350.1
106293195	Bo5g126380.1
106293197	Bo5g002630.1
106293198	Bo5g058640.1
106293201	Bo5g117090.1
106293203	Bo5g065840.1
106293204	Bo5g090540.1
106293206	Bo5g009290.1
106293210	Bo5g148070.1
106293211	Bo5g004590.1
106293212	Bo5g004580.1
106293213	Bo5g004570.1
106293214	Bo5g004600.1
106293215	Bo5g004610.1
106293216	Bo5g041510.1
106293217	Bo5g016470.1
106293218	Bo1g128360.1
106293221	Bo5g146570.1
106293222	Bo5g045280.1
106293223	Bo5g039230.1
106293224	Bo5g065640.1
106293228	Bo5g122750.1
106293229	Bo5g025400.1
106293230	Bo5g029180.1
106293232	Bo5g004050.1
106293233	Bo5g019830.1
106293234	Bo5g065580.1
106293235	Bo1g007710.1
106293236	Bo5g003000.1
106293237	Bo5g027380.1
106293238	Bo5g148560.1
106293239	Bo5g003720.1
106293241	Bo5g124840.1
106293242	Bo5g002460.1
106293243	Bo5g062950.1
106293244	Bo5g002390.1
106293245	Bo5g001080.1
106293247	Bo5g027180.1
106293249	Bo5g141450.1
106293250	Bo1g040150.1
106293251	Bo5g015320.1
106293252	Bo5g039350.1
106293253	Bo5g130510.1
106293254	Bo5g139410.1
106293255	Bo5g105120.1
106293257	Bo5g136740.1
106293258	Bo5g130530.1
106293259	Bo1g147890.1
106293260	Bo5g123120.1
106293262	Bo5g132990.1
106293263	Bo5g127580.1
106293264	Bo5g020100.1
106293265	Bo5g065800.1
106293267	Bo5g019300.1
106293268	Bo5g145480.1
106293269	Bo1g030730.1
106293270	Bo1g010550.1
106293272	Bo5g114070.1
106293274	Bo5g019920.1
106293275	Bo5g006860.1
106293276	Bo5g037430.1
106293277	Bo5g016700.1
106293278	Bo5g012200.1
106293279	Bo5g052220.1
106293280	Bo1g136120.1
106293281	Bo5g043780.1
106293282	Bo5g041500.1
106293283	Bo5g016920.1
106293284	Bo5g003080.1
106293285	Bo5g015270.1
106293286	Bo5g029130.1
106293289	Bo5g122630.1
106293290	Bo5g105050.1
106293291	Bo5g145340.1
106293293	Bo5g027190.1
106293294	Bo5g037420.1
106293295	Bo1g006070.1
106293296	Bo5g145240.1
106293297	Bo5g017940.1
106293298	Bo5g126280.1
106293299	Bo5g030280.1
106293302	Bo1g123440.1
106293303	Bo5g062640.1
106293304	Bo5g085180.1
106293305	Bo5g045210.1
106293306	Bo5g021950.1
106293308	Bo5g126150.1
106293309	Bo5g025960.1
106293310	Bo5g017440.1
106293311	Bo5g004350.1
106293312	Bo9g123490.1
106293313	Bo1g037120.1
106293314	Bo5g005170.1
106293315	Bo5g093480.1
106293316	Bo5g148090.1
106293317	Bo5g132900.1
106293318	Bo5g117220.1
106293319	Bo5g072780.1
106293322	Bo5g136910.1
106293323	Bo5g065920.1
106293324	Bo5g029040.1
106293325	Bo5g148790.1
106293326	Bo5g144670.1
106293328	Bo1g151840.1
106293329	Bo5g149890.1
106293330	Bo5g045130.1
106293331	Bo5g148460.1
106293332	Bo5g090480.1
106293333	Bo5g004390.1
106293334	Bo5g019610.1
106293335	Bo5g002580.1
106293336	Bo5g010410.1
106293337	Bo5g042720.1
106293338	Bo1g059260.1
106293339	Bo5g019960.1
106293340	Bo5g058590.1
106293341	Bo5g058450.1
106293342	Bo5g132260.1
106293343	Bo5g017910.1
106293345	Bo5g088350.1
106293347	Bo1g053760.1
106293348	Bo5g017690.1
106293349	Bo5g003380.1
106293351	Bo5g001200.1
106293352	Bo5g005150.1
106293353	Bo5g018150.1
106293354	Bo5g109710.1
106293355	Bo1g114740.1
106293356	Bo5g144860.1
106293357	Bo5g002490.1
106293360	Bo5g150100.1
106293361	Bo5g008590.1
106293362	Bo1g010900.1
106293363	Bo5g132940.1
106293364	Bo5g063060.1
106293365	Bo5g003190.1
106293366	Bo5g030940.1
106293367	Bo5g050570.1
106293368	Bo5g098430.1
106293369	Bo5g098440.1
106293370	Bo1g006980.1
106293371	Bo5g091840.1
106293372	Bo5g123790.1
106293373	Bo5g123800.1
106293374	Bo5g126650.1
106293376	Bo5g005610.1
106293377	Bo5g130250.1
106293378	Bo1g018020.1
106293379	Bo5g025730.1
106293380	Bo5g009160.1
106293381	Bo5g020280.1
106293382	Bo5g139760.1
106293383	Bo5g051840.1
106293384	Bo5g008000.1
106293385	Bo5g005080.1
106293386	Bo1g003150.1
106293387	Bo5g144920.1
106293390	Bo5g156340.1
106293391	Bo5g021570.1
106293392	Bo5g019580.1
106293394	Bo5g132880.1
106293395	Bo5g017710.1
106293397	Bo5g013490.1
106293398	Bo5g152850.1
106293399	Bo5g150310.1
106293400	Bo5g085240.1
106293401	Bo5g015000.1
106293404	Bo5g031990.1
106293405	Bo5g062360.1
106293406	Bo5g001150.1
106293407	Bo1g105440.1
106293408	Bo5g081280.1
106293409	Bo5g058510.1
106293410	Bo7g063560.1
106293412	Bo5g133000.1
106293413	Bo5g005590.1
106293414	Bo5g128870.1
106293416	Bo5g035280.1
106293417	Bo1g017730.1
106293418	Bo5g004080.1
106293423	Bo5g038570.1
106293425	Bo5g126660.1
106293427	Bo5g143460.1
106293429	Bo1g011790.1
106293430	Bo5g068250.1
106293432	Bo5g038730.1
106293433	Bo5g136940.1
106293435	Bo5g086740.1
106293436	Bo5g027280.1
106293437	Bo9g010140.1
106293439	Bo5g136840.1
106293441	Bo5g003010.1
106293443	Bo5g021240.1
106293444	Bo5g041220.1
106293445	Bo8g060110.1
106293447	Bo1g103800.1
106293448	Bo5g064500.1
106293449	Bo5g023570.1
106293450	Bo5g019570.1
106293451	Bo5g003410.1
106293453	Bo5g080090.1
106293454	Bo5g021920.1
106293455	Bo1g119160.1
106293456	Bo5g139290.1
106293457	Bo5g020430.1
106293458	Bo5g064490.1
106293459	Bo1g005070.1
106293461	Bo5g141200.1
106293462	Bo5g148180.1
106293463	Bo5g152690.1
106293464	Bo5g152710.1
106293465	Bo5g152680.1
106293466	Bo5g152640.1
106293467	Bo1g021420.1
106293468	Bo5g152700.1
106293469	Bo5g152720.1
106293470	Bo5g145290.1
106293472	Bo5g122890.1
106293473	Bo5g067010.1
106293477	Bo1g155060.1
106293479	Bo5g043670.1
106293480	Bo5g020480.1
106293481	Bo5g039340.1
106293482	Bo5g012130.1
106293483	Bo5g135060.1
106293484	Bo5g070620.1
106293485	Bo5g131850.1
106293486	Bo1g037050.1
106293487	Bo5g133270.1
106293488	Bo5g148060.1
106293489	Bo5g140060.1
106293490	Bo5g059730.1
106293491	Bo5g093470.1
106293492	Bo5g117080.1
106293493	Bo5g153920.1
106293495	Bo5g123380.1
106293496	Bo5g007020.1
106293497	Bo5g003670.1
106293498	Bo1g138900.1
106293499	Bo5g133330.1
106293500	Bo5g145210.1
106293502	Bo5g115560.1
106293503	Bo5g003590.1
106293504	Bo5g146910.1
106293507	Bo1g038970.1
106293509	Bo5g126960.1
106293510	Bo5g115600.1
106293511	Bo5g111130.1
106293512	Bo5g137050.1
106293518	Bo5g010240.1
106293520	Bo1g145040.1
106293521	Bo5g043270.1
106293522	Bo5g013500.1
106293525	Bo5g009920.1
106293527	Bo5g015310.1
106293531	Bo5g143220.1
106293532	Bo5g101010.1
106293533	Bo1g139530.1
106293536	Bo5g035270.1
106293537	Bo5g017650.1
106293539	Bo5g131860.1
106293541	Bo1g108940.1
106293543	Bo5g015330.1
106293545	Bo5g086970.1
106293546	Bo5g108500.1
106293548	Bo5g019810.1
106293550	Bo5g001070.1
106293551	Bo5g033050.1
106293553	Bo5g146650.1
106293555	Bo5g133100.1
106293556	Bo5g152570.1
106293560	Bo5g010480.1
106293562	Bo1g057530.1
106293563	Bo5g014980.1
106293564	Bo5g122860.1
106293565	Bo5g065860.1
106293566	Bo5g124890.1
106293568	Bo5g076250.1
106293569	Bo5g143670.1
106293571	Bo5g037440.1
106293572	Bo5g098520.1
106293574	Bo1g105480.1
106293575	Bo5g003600.1
106293577	Bo5g144890.1
106293578	Bo5g126430.1
106293579	Bo5g002400.1
106293580	Bo5g049210.1
106293581	Bo5g034780.1
106293583	Bo5g148770.1
106293584	Bo5g017320.1
106293585	Bo1g053710.1
106293586	Bo5g008270.1
106293588	Bo5g055860.1
106293590	Bo5g114060.1
106293593	Bo5g143140.1
106293594	Bo5g034460.1
106293595	Bo5g145010.1
106293598	Bo5g003340.1
106293599	Bo5g077650.1
106293600	Bo5g010650.1
106293603	Bo5g108580.1
106293604	Bo5g061090.1
