19656964	GO:0006355, GO:0003677
19655142	
19649747	GO:0003677
19652431	GO:0016787, GO:0005524, GO:0003677, GO:0016891, GO:0005515, GO:0006396, GO:0004525, GO:0003723
19652974	GO:0006796, GO:0005737, GO:0004427, GO:0000287
19652702	
19650807	GO:0016021, GO:0016020, GO:0022857
19655091	
19651135	GO:0003676
19650207	GO:0030976, GO:0003824
19657597	
19658169	GO:0005515
19653086	
19655257	GO:0016747, GO:0008610, GO:0016020, GO:0006633
19653597	
19653404	GO:0007165
19649619	
19654306	
19649697	
19654493	GO:0008171
19654322	GO:0055114, GO:0020037, GO:0016705, GO:0005506
19649914	GO:0005525
19656818	GO:0006351, GO:0003899, GO:0003677, GO:0008270, GO:0003676
19652890	GO:0005524, GO:0016772
19656715	
19650274	GO:0016021, GO:0005789
19650436	
19649318	GO:0006355, GO:0003700
19651078	GO:0046983
19651990	GO:0055114, GO:0020037, GO:0016705, GO:0005506
19651139	GO:0006777
19650328	GO:0006508, GO:0004190
19651884	
19649801	
19653720	
19650881	GO:0055085, GO:0016020, GO:0006811, GO:0005216
19651963	GO:0046872
19653027	GO:0010468, GO:0005777
19654072	
19653570	GO:0003677, GO:0000786
19657745	
19657355	GO:0016758, GO:0008152
19656548	
19649710	
19652756	GO:0016758, GO:0008152
19652044	
19652813	
19657108	GO:0006468, GO:0004672
19658130	
19649516	GO:0046488, GO:0016307
19650084	
19657188	
19655255	GO:0030170, GO:0009058
19655719	GO:0046872, GO:0030001
19649611	
19649573	GO:0055114, GO:0051287
19654498	
19655032	GO:0046983, GO:0003677
19656708	GO:0006468, GO:0005524, GO:0004672
19652947	
19658274	GO:0006468, GO:0005524, GO:0004672
19653302	GO:0016757, GO:0016020
19649618	GO:0055114, GO:0016491
19650800	GO:0055114, GO:0016491
19651895	GO:0055114, GO:0020037, GO:0016705, GO:0005506
19656390	GO:0016746, GO:0008152
19651137	GO:0016020, GO:0006810, GO:0005215
19652842	
19655422	GO:0005515
19652440	GO:0016021, GO:0004190
19652084	GO:0016567, GO:0004842
19650448	GO:0016567, GO:0004842
19653357	GO:0006950, GO:0016567, GO:0004842
19653585	
19656368	
19654891	GO:0005089
19650125	GO:0047617, GO:0006637
19657246	GO:0006355, GO:0003677
19656365	
19654465	
19650982	GO:0006468, GO:0004672
19657696	GO:0005622, GO:0003779, GO:0030042, GO:0015629
19649750	GO:0006396, GO:0004000, GO:0003723
19649858	
19652172	GO:0008270
19653822	GO:0006813, GO:0055085, GO:0016021, GO:0015299, GO:0006812
19652515	GO:0016491, GO:0008152
19654209	
19652186	GO:0016559, GO:0005779
19649845	GO:0005515
19654902	
19653114	
19656356	GO:0006281, GO:0004518
19657151	GO:0006508, GO:0004252
19653289	GO:0016887, GO:0005524
19651036	GO:0005515
19650275	
19656103	GO:0006457, GO:0003755, GO:0000413
19649349	GO:0005515, GO:0008017, GO:0007018, GO:0005524, GO:0003777, GO:0005871
19656072	GO:0032012, GO:0005086
19652458	
19655987	GO:0055114, GO:0050660, GO:0016491
19650707	
19649330	GO:0055114, GO:0016616, GO:0006694, GO:0003854
19649235	GO:0016192, GO:0006904
19656856	
19654021	
19657541	
19650450	
19650333	
19657182	GO:0005634, GO:0003677
19653251	
19654326	
19649687	
19651394	
19650391	GO:0032259, GO:0008168
19651734	
19652540	
19650013	GO:0005525
19655145	GO:0005634
19653859	GO:0016757
19650993	
19656438	
19655447	GO:0006508, GO:0004197
19654492	
19649117	GO:0055114, GO:0016491, GO:0006633, GO:0005506
19650281	GO:0055114, GO:0016491, GO:0006633, GO:0005506
19657847	GO:0006355, GO:0003677
19650809	GO:0006355, GO:0003677
19658033	GO:0006355, GO:0003677
19652621	GO:0006355, GO:0003677
19654690	GO:0016021, GO:0015700, GO:0015105
19657822	
19650939	GO:0005525
19651438	GO:0031011
19651664	GO:0050790, GO:0004197, GO:0008234, GO:0006508
19655879	GO:0050790, GO:0004197, GO:0008234, GO:0006508
19649253	GO:0005975, GO:0004553
19655105	
19657060	
19655383	
19653322	GO:0046983
19649800	
19654334	GO:0016998, GO:0006032, GO:0004568
19653142	
19650292	
19652523	GO:0016746, GO:0008152
19653609	
19655082	GO:0055114, GO:0016491
19650205	
19651692	GO:0005507
19654768	
19656980	
19654463	GO:0007264, GO:0005525
19657619	
19657482	
19657682	
19649866	
19654431	
19654028	GO:0006556, GO:0004478, GO:0005524
19656739	
19656409	GO:0016887, GO:0005524, GO:0055085, GO:0042626, GO:0016021, GO:0006810
19655940	GO:0016887, GO:0005524, GO:0055085, GO:0042626, GO:0016021, GO:0006810
19652223	
19651132	GO:0004857
19655915	
19651949	
19655118	
19650511	GO:0005515
19656475	GO:0055114, GO:0016491
19653472	GO:0008270
19652231	GO:0005525
19651573	GO:0016021, GO:0006810, GO:0005337
19651564	GO:0005975, GO:0004553
19650529	
19653176	GO:0006629
19658255	GO:0016787, GO:0005524, GO:0003677
19657567	GO:0006366
19655628	GO:0008565, GO:0006606, GO:0005737, GO:0005634, GO:0005515
19651927	
19655708	
19650690	GO:0016757
19653796	
19653154	GO:0016568, GO:0006355, GO:0005634
19653990	
19653931	
19652681	GO:0006412, GO:0005840, GO:0005622, GO:0003735
19650719	
19656474	GO:0005975, GO:0004553
19653445	GO:0004857, GO:0042545, GO:0030599, GO:0005618
19656626	
19654311	
19654928	GO:0006950
19655162	GO:0006412, GO:0005840, GO:0005622, GO:0003735
19651735	GO:0003676
19656351	GO:0005975, GO:0004553
19651088	
19653803	
19656173	GO:0030975, GO:0009229, GO:0005524, GO:0004788
19655179	GO:0009378, GO:0006310, GO:0006281
19656427	
19653492	
19652320	GO:0005515
19649883	GO:0005515
19650393	GO:0005515
19651071	GO:0005515
19654052	
19650848	
19653556	GO:0006468, GO:0004672
19650620	GO:0031625, GO:0006511
19652443	
19656218	GO:0009378, GO:0006310, GO:0006281, GO:0005524
19656344	GO:0005515
19655016	GO:0045454, GO:0015035, GO:0009055
19656731	
19655906	GO:0016301, GO:0008152, GO:0005524
19651309	GO:0046983
19651267	GO:0005543
19654304	
19658135	GO:0005515
19653422	
19654183	
19649739	
19656859	
19654405	
19657033	
19658142	GO:0005515
19652745	
19654844	GO:0015979, GO:0009538, GO:0009522
19657268	GO:0008380, GO:0005681
19651775	GO:0008080
19650901	GO:0009228, GO:0004789, GO:0005525
19650704	
19656733	
19656528	GO:0016787, GO:0005524, GO:0003677, GO:0005634, GO:0016818, GO:0008026, GO:0006139, GO:0003676
19658152	
19656433	GO:0009058, GO:0003824
19656141	GO:0006508, GO:0004190
19657698	GO:0006508, GO:0004190
19655936	
19657678	
19657663	
19654752	
19651621	
19653363	
19651338	
19653278	GO:0043169, GO:0005975, GO:0003824, GO:0004553
19654413	
19654221	GO:0006397
19655783	
19657543	
19649847	GO:0003723, GO:0000178
19656054	
19656994	GO:0005515
19656957	
19650210	GO:0016747
19655554	GO:0055114, GO:0016491
19655672	GO:0055114, GO:0016491
19654606	GO:0004871, GO:0000160
19656254	GO:0005515
19653751	GO:0016787, GO:0009742, GO:0004721
19654880	GO:0003676
19657431	
19656950	GO:0055114, GO:0006779, GO:0004109
19654896	GO:0006355, GO:0003677
19650771	GO:0016747
19649890	
19654003	GO:0016020, GO:0008375
19652657	GO:0042254, GO:0001522
19655986	
19650367	GO:0016021, GO:0015031
19658110	
19649097	GO:0003824, GO:0006470, GO:0004722
19657781	GO:0010207
19650911	
19651961	
19651174	GO:0016491, GO:0008152
19652972	GO:0008080
19649505	
19649331	
19652007	GO:0045454, GO:0015035, GO:0006662
19656293	
19653415	
19657112	GO:0004869
19653584	GO:0008234, GO:0006508
19653633	
19657606	GO:0006468, GO:0005524, GO:0004672
19655007	GO:0016787, GO:0005524, GO:0003677
19657899	
19651257	GO:0046872
19652234	GO:0060236, GO:0032147, GO:0005874, GO:0005819
19650783	GO:0046872
19650033	GO:0006355, GO:0003700
19653662	
19656846	
19651882	GO:0005525, GO:0003924
19650757	
19656919	GO:0045454, GO:0015035, GO:0009055
19652833	GO:0016020
19658302	
19657192	GO:0045735
19649652	GO:0045735
19654689	GO:0016020, GO:0006897
19649499	GO:0016887, GO:0005524
19658257	GO:0005515
19649673	GO:0006468, GO:0005524, GO:0004674, GO:0004672
19651170	GO:0006468, GO:0005524, GO:0004672
19654400	GO:0016747
19655462	GO:0007034
19657680	
19658284	GO:0043565, GO:0006355, GO:0003700
19652275	GO:0046938, GO:0046872, GO:0016756, GO:0010038
19655778	
19652067	GO:0055114, GO:0016614
19650172	
19649970	GO:0008374, GO:0006629
19657210	
19650461	
19655076	GO:0003993
19657429	GO:0034968, GO:0018024, GO:0008270, GO:0005634, GO:0005515
19651006	
19654556	
19657010	
19655245	GO:0006355, GO:0005634
19652802	GO:0006508, GO:0004252
19649713	GO:0016887, GO:0005524, GO:0055085, GO:0042626, GO:0016021, GO:0006810
19656252	
19649454	GO:0005515
19657571	GO:0005515
19658216	GO:0016459, GO:0005524, GO:0003774, GO:0005515
19658171	GO:0005525
19654406	
19650032	
19657621	GO:0005515
19651243	
19655388	GO:0005515, GO:0006468, GO:0004672
19655263	GO:0016747, GO:0008610, GO:0016020, GO:0006633
19649720	
19653335	GO:0006355, GO:0005634
19652639	GO:0006355, GO:0005634
19654969	
19658295	GO:0006412, GO:0005840, GO:0003735
19650710	GO:0016301, GO:0005524
19657224	
19650525	GO:0005515
19649210	GO:0005515
19650273	
19650920	
19653845	GO:0055114, GO:0016491
19653214	GO:0008270, GO:0005515
19652489	GO:0006355, GO:0003700
19653304	GO:0055114, GO:0016491
19651376	GO:0005515
19652475	
19650853	GO:0055114, GO:0016491, GO:0016616, GO:0016615, GO:0006108
19651701	
19651738	GO:0008168
19652534	GO:0006468, GO:0005524, GO:0004672
19657556	
19652528	
19657809	
19657260	GO:0006412, GO:0005840, GO:0003735
19650152	
19649920	GO:0005515
19654169	
19656505	GO:0005515
19651753	
19652342	GO:0005515
19651798	GO:0005515
19651183	GO:0006355, GO:0005634
19654239	
19654544	
19649836	GO:0016021, GO:0006810
19654411	GO:0051536, GO:0009055, GO:0055114, GO:0046872, GO:0016491
19649543	
19651579	GO:0005515, GO:0016459, GO:0005524, GO:0003774
19656339	GO:0055114, GO:0050661, GO:0050660, GO:0004499
19653313	
19654499	
19651279	
19653056	GO:0008033, GO:0004540
19649922	GO:0006464
19649589	
19652734	
19652535	
19650096	
19656014	
19652045	
19655907	
19653765	GO:0005515, GO:0006468, GO:0004672
19650182	GO:0016747, GO:0008152
19650240	GO:0005524
19656727	GO:0016192, GO:0016021
19650547	GO:0016192, GO:0016021
19652379	GO:0005515
19653548	
19652068	
19650360	GO:0008270, GO:0005515
19651378	
19651161	
19650410	GO:0003924, GO:0007017, GO:0005874
19649182	
19651367	
19649262	
19655112	GO:0008270
19656808	GO:0008168, GO:0006479
19657617	GO:0003677
19653770	
19653129	
19650241	
19651826	GO:0016157, GO:0005985
19649432	GO:0017053, GO:0007049
19653312	
19655889	
19649773	GO:0051090, GO:0005634, GO:0006352
19654409	
19650365	GO:0008289
19654941	GO:0045454
19652032	
19653127	GO:0046872
19657284	
19649111	GO:0055114, GO:0016491
19653501	GO:0005543
19655057	GO:0055085, GO:0016021
19650374	
19655577	GO:0008270, GO:0006281, GO:0006351, GO:0006289, GO:0000439
19650952	
19656527	
19652721	
19651115	GO:0005515
19654415	
19656039	
19655338	GO:0006468, GO:0005524, GO:0004672
19655886	GO:0008270, GO:0005515, GO:0016787, GO:0005524, GO:0003677
19653612	
19653901	GO:0005515, GO:0006508, GO:0004222
19657242	
19657531	GO:0055114, GO:0020037, GO:0016705, GO:0005506
19649416	GO:0016020, GO:0008378, GO:0006486
19650948	GO:0008641
19651708	GO:0019843, GO:0006412, GO:0005840, GO:0003735
19655716	GO:0016020, GO:0004970
19649483	
19655698	
19650899	
19658236	GO:0003677, GO:0008289
19657003	GO:0055114, GO:0020037, GO:0006979, GO:0004601
19649246	GO:0055114, GO:0020037, GO:0006979, GO:0004601
19649599	GO:0055114, GO:0020037, GO:0006979, GO:0004601
19652093	
19656673	GO:0016757, GO:0016020
19651181	GO:0005515
19650121	
19657649	GO:0055085, GO:0046873, GO:0030001, GO:0016020
19652761	GO:0042545, GO:0030599, GO:0005618
19650773	
19655456	
19655414	
19652097	GO:0008641
19657017	
19650477	
19657219	GO:0005515
19653337	GO:0010207
19655524	
19653407	
19656334	
19649214	
19650564	GO:0006869
19657288	
19655799	
19655586	
19657640	GO:0005524
19650507	GO:0005515
19650504	
19653561	GO:0030127, GO:0008270, GO:0006888, GO:0006886
19658317	GO:0016758, GO:0008152
19653332	
19654280	
19656973	GO:0016758, GO:0008152
19656648	GO:0016020, GO:0006075, GO:0003843, GO:0000148
19655718	
19652868	
19650315	GO:0055085, GO:0016021, GO:0015299, GO:0006812
19652830	GO:0005975, GO:0004553
19655188	
19653062	GO:0016779, GO:0009058
19657616	
19653238	
19652893	
19656199	
19655899	
19655192	
19649595	
19650712	GO:0016758, GO:0008152
19656062	GO:0016758, GO:0008152
19656400	GO:0008270, GO:0006355, GO:0005634, GO:0004402, GO:0003712, GO:0005515
19656759	GO:0005515, GO:0006468, GO:0004672
19654713	
19655738	
19649161	
19658119	
19650227	
19649865	
19655046	GO:0080028, GO:0019762
19652666	GO:0070072
19649405	GO:0016192
19649791	GO:0006629
19654298	GO:0006629
19651851	GO:0046983
19655157	GO:0005525
19655938	GO:0016021, GO:0004190
19654494	GO:0005634, GO:0005515
19656154	
19653527	GO:0006508, GO:0004190
19657005	GO:0016998, GO:0006032, GO:0004568
19654686	
19650767	
19649298	GO:0016567, GO:0004842
19656445	GO:0016567, GO:0004842
19652427	
19650069	GO:0006284
19650595	GO:0005524, GO:0005515
19652588	
19656641	
19655018	GO:0003677
19653388	GO:0055085, GO:0016020, GO:0006810, GO:0015171, GO:0003333
19655269	
19653212	
19653925	
19655610	
19651794	GO:0016758, GO:0008152
19654023	
19652429	
19655052	
19651295	GO:0008270, GO:0005622
19655224	
19650689	
19656198	GO:0043565, GO:0006355, GO:0003700
19650198	GO:0006629
19656421	GO:0006629
19654276	GO:0006629
19656328	
19658049	GO:0006629
19657164	GO:0019243, GO:0004416
19657067	
19649887	
19655485	
19654764	
19655080	
19653247	
19658291	GO:0006355, GO:0003700
19656045	GO:0046983
19653468	
19651955	GO:0006353
19657066	GO:0016020, GO:0008236, GO:0006508
19656396	GO:0006886, GO:0005622
19650521	GO:0005525
19656911	
19651152	GO:0005515
19649563	
19651012	GO:0006629
19655386	GO:0008234, GO:0006508
19657019	
19651029	
19658332	GO:0055114, GO:0016627, GO:0003995, GO:0006635, GO:0005777, GO:0003997
19653225	GO:0055114, GO:0016627, GO:0006635, GO:0005777, GO:0003997, GO:0003995
19655441	
19649391	GO:0046872, GO:0030001
19653301	
19651603	GO:0006629
19651968	GO:0006629
19656069	
19654370	GO:0006468, GO:0004672
19652950	GO:0005525
19655081	GO:0005992, GO:0003824
19654278	
19651841	GO:0016887, GO:0005524, GO:0016021, GO:0008270, GO:0004222, GO:0006508
19653310	
19655464	GO:0005634
19654202	
19656488	GO:0055085
19657274	
