Bo1g001000	0
Bo1g001010	2
Bo1g001020	10
Bo1g001030	62
Bo1g001040	2028
Bo1g001050	278
Bo1g001060	183
Bo1g001070	0
Bo1g001080	10
Bo1g001090	810
Bo1g001100	100
Bo1g001110	2
Bo1g001120	12
Bo1g001130	5
Bo1g001140	66
Bo1g002140	0
Bo1g002150	0
Bo1g002160	87
Bo1g002170	1003
Bo1g002180	8
Bo1g002190	359
Bo1g002200	469
Bo1g002210	8
Bo1g002220	255
Bo1g002230	127
Bo1g002240	687
Bo1g002250	22
Bo1g002260	4949
Bo1g002270	22
Bo1g002280	2
Bo1g002290	1
Bo1g002300	88
Bo1g002310	22
Bo1g002320	0
Bo1g002330	4
Bo1g002340	254
Bo1g002350	553
Bo1g002360	0
Bo1g002370	9
Bo1g002380	0
Bo1g002390	0
Bo1g002400	0
Bo1g002410	40
Bo1g002420	922
Bo1g002430	0
Bo1g002440	492
Bo1g002450	0
Bo1g002460	206
Bo1g002470	21
Bo1g002480	14
Bo1g002490	1
Bo1g002500	509
Bo1g002510	12
MissingGeneID	5792
Bo1g002520	79
Bo1g002530	96
Bo1g002540	19
Bo1g002550	105
Bo1g002560	7
Bo1g002570	344
Bo1g002580	1
Bo1g002590	215
Bo1g002600	275
Bo1g002610	31
Bo1g002620	90
Bo1g002630	73
Bo1g002640	6
Bo1g002650	11
Bo1g002660	0
Bo1g002670	382
Bo1g002680	4
Bo1g002690	153
Bo1g002700	2
Bo1g002710	0
Bo1g002720	57
Bo1g002730	371
Bo1g002740	0
Bo1g002750	277
Bo1g002760	11
Bo1g002770	1046
Bo1g002780	4
Bo1g002790	4
Bo1g002800	3
Bo1g002810	25
Bo1g002820	1
Bo1g002830	0
Bo1g002840	9
Bo1g002850	54
Bo1g002860	2
Bo1g002870	1944
Bo1g002880	4
Bo1g002890	182
Bo1g002900	96
Bo1g002910	545
Bo1g002920	1
Bo1g002930	533
Bo1g002940	972
Bo1g002950	250
Bo1g002960	134
Bo1g002970	542
Bo1g002980	57
Bo1g002990	699
Bo1g003000	4
Bo1g003010	1162
Bo1g003020	139
Bo1g003030	0
Bo1g003040	9
Bo1g003050	99
Bo1g003060	2
Bo1g003070	4
Bo1g003080	7268
Bo1g003090	1110
Bo1g003100	155
Bo1g003110	227
Bo1g003120	1
Bo1g003130	1185
Bo1g003140	1
Bo1g003150	15
Bo1g003160	10
Bo1g003170	61
Bo1g003180	42
Bo1g003190	106
Bo1g003200	5
Bo1g003210	279
Bo1g003220	16
Bo1g003230	125
Bo1g003240	6
Bo1g003250	138
Bo1g003260	1
Bo1g003270	1
Bo1g003280	1
Bo1g003290	3213
Bo1g003300	183
Bo1g003310	389
Bo1g003320	344
Bo1g003330	2620
Bo1g003340	0
Bo1g003350	0
Bo1g003360	0
Bo1g003370	5
Bo1g003380	154
Bo1g003390	19
Bo1g003400	45
Bo1g003410	0
Bo1g003420	0
Bo1g003430	2
Bo1g003440	555
Bo1g003450	73
Bo1g003460	187
Bo1g003470	14
Bo1g003480	164
Bo1g003490	142
Bo1g003500	121
Bo1g003510	3
Bo1g003520	24
Bo1g003530	183
Bo1g003540	298
Bo1g003550	14
Bo1g003560	1
Bo1g003570	21
Bo1g003580	1067
Bo1g003590	0
Bo1g003600	151
Bo1g003610	85
Bo1g003620	18
Bo1g003630	11
Bo1g003640	0
Bo1g003650	148
Bo1g003660	1
Bo1g003670	0
Bo1g003680	22
Bo1g003690	0
Bo1g003700	0
Bo1g003710	1
Bo1g003720	45
Bo1g003730	4
Bo1g004730	227
Bo1g004740	3
Bo1g004750	0
Bo1g004760	55
Bo1g004770	239
Bo1g004780	3
Bo1g004790	0
Bo1g004800	0
Bo1g004810	0
Bo1g004820	3
Bo1g004830	69
Bo1g004840	40
Bo1g004850	2
Bo1g004860	1056
Bo1g004870	1
Bo1g004880	4
Bo1g004890	487
Bo1g004900	51
Bo1g004910	62
Bo1g004920	14
Bo1g004930	68
Bo1g004940	88
Bo1g004950	2
Bo1g004960	214
Bo1g004970	15
Bo1g004980	14
Bo1g004990	0
Bo1g005000	0
Bo1g005010	2
Bo1g005020	274
Bo1g005030	579
Bo1g005040	39
Bo1g005050	1
Bo1g005060	241
Bo1g005070	1
Bo1g005080	0
Bo1g005090	0
Bo1g005100	1
Bo1g005110	1
Bo1g005120	0
Bo1g005130	21
Bo1g005140	1
Bo1g005150	0
Bo1g005160	300
Bo1g005170	80
Bo1g005180	85
Bo1g005190	0
Bo1g005200	26
Bo1g005210	200
Bo1g005220	74
Bo1g005230	203
Bo1g005240	52
Bo1g005250	117
Bo1g005260	6
Bo1g005270	72
Bo1g005280	289
Bo1g005290	590
Bo1g005300	255
Bo1g005310	0
Bo1g005320	50
Bo1g005330	125
Bo1g005340	2
Bo1g005350	163
Bo1g005360	80
Bo1g005370	5
Bo1g005380	623
Bo1g005390	106
Bo1g005400	280
Bo1g005410	6
Bo1g005420	2
Bo1g005430	13
Bo1g005440	0
Bo1g005450	5
Bo1g005460	183
Bo1g005470	81
Bo1g005480	1
Bo1g005490	108
Bo1g005500	3
Bo1g005510	142
Bo1g005520	232
Bo1g005530	8
Bo1g005540	2
Bo1g005550	45
Bo1g005560	20
Bo1g005570	24
Bo1g005580	25
Bo1g005590	881
Bo1g005600	148
Bo1g005610	2
Bo1g005620	0
Bo1g005630	12
Bo1g005640	41
Bo1g005650	3
Bo1g005660	219
Bo1g005670	3
Bo1g005680	0
Bo1g005690	1027
Bo1g005700	5
Bo1g005710	644
Bo1g005720	138
Bo1g005730	0
Bo1g005740	209
Bo1g005750	107
Bo1g005760	4
Bo1g005770	1075
Bo1g005780	198
Bo1g005790	246
Bo1g005800	182
Bo1g005810	19
Bo1g005820	0
Bo1g005830	5
Bo1g005840	0
Bo1g005850	37
Bo1g005860	123
Bo1g005870	0
Bo1g005880	72
Bo1g005890	0
Bo1g005900	1
Bo1g005910	3514
Bo1g005920	46
Bo1g005930	0
Bo1g005940	86
Bo1g005950	10
Bo1g005960	96
Bo1g005970	19
Bo1g005980	514
Bo1g005990	481
Bo1g006000	675
Bo1g006010	0
Bo1g006020	0
Bo1g006030	1
Bo1g006040	324
Bo1g006050	139
Bo1g006060	20
Bo1g006070	7
Bo1g006080	25
Bo1g006090	442
Bo1g006100	6
Bo1g006110	14
Bo1g006120	172
Bo1g006130	150
Bo1g006140	237
Bo1g006150	121
Bo1g006160	445
Bo1g006170	27
Bo1g006180	1
Bo1g006190	0
Bo1g006200	1
Bo1g006210	47
Bo1g006220	233
Bo1g006230	7
Bo1g006240	4
Bo1g006250	236
Bo1g006260	524
Bo1g006270	512
Bo1g006280	4
Bo1g006290	1
Bo1g006300	2
Bo1g006310	1
Bo1g006320	2
Bo1g006330	15
Bo1g006340	39
Bo1g006350	0
Bo1g006360	309
Bo1g006370	247
Bo1g006380	16
Bo1g006390	10
Bo1g006400	14
Bo1g006410	111
Bo1g006420	23
Bo1g006430	360
Bo1g006440	2297
Bo1g006450	86
Bo1g006460	0
Bo1g006470	4
Bo1g006480	4
Bo1g006490	60
Bo1g006500	9
Bo1g006510	18
Bo1g006520	1
Bo1g006530	135
Bo1g006540	119
Bo1g006550	414
Bo1g006560	304
Bo1g006570	75
Bo1g006580	0
Bo1g006590	1
Bo1g006600	64
Bo1g006610	276
Bo1g006620	283
Bo1g006630	154
Bo1g006640	363
Bo1g006650	788
Bo1g006660	11
Bo1g006670	6
Bo1g006680	215
Bo1g006690	50
Bo1g006700	3
Bo1g006710	0
Bo1g006720	15
Bo1g006730	3133
Bo1g006740	15
Bo1g006750	1179
Bo1g006760	26
Bo1g006770	34
Bo1g006780	90
Bo1g006790	23
Bo1g006800	450
Bo1g006810	6
Bo1g006820	149
Bo1g006830	74
Bo1g006840	139
Bo1g006850	483
Bo1g006860	10
Bo1g006870	162
Bo1g006880	43
Bo1g006890	3829
Bo1g006900	98
Bo1g006910	288
Bo1g006920	8
Bo1g006930	8
Bo1g006940	1
Bo1g006950	22
Bo1g006960	0
Bo1g006970	9
Bo1g006980	100
Bo1g006990	1248
Bo1g007000	0
Bo1g007010	1
Bo1g007020	0
Bo1g007030	1
Bo1g007040	1
Bo1g007050	271
Bo1g007060	204
Bo1g007070	24
Bo1g007080	2429
Bo1g007090	174
Bo1g007100	245
Bo1g007110	846
Bo1g007120	737
Bo1g007130	0
Bo1g007140	199
Bo1g007150	6
Bo1g007160	69
Bo1g007170	17
Bo1g007180	157
Bo1g007190	17
Bo1g007200	115
Bo1g007210	0
Bo1g007220	3
Bo1g007230	800
Bo1g007240	461
Bo1g007250	315
Bo1g007260	771
Bo1g007270	130
Bo1g007280	9
Bo1g007290	1
Bo1g007300	0
Bo1g007310	2
Bo1g007320	60
Bo1g007330	1
Bo1g007340	0
Bo1g007350	114
Bo1g007360	102
Bo1g007370	523
Bo1g007380	785
Bo1g007390	91
Bo1g007400	40
Bo1g007410	855
Bo1g007420	104
Bo1g007430	712
Bo1g007440	360
Bo1g007450	0
Bo1g007460	823
Bo1g007470	348
Bo1g007480	269
Bo1g007490	7
Bo1g007500	0
Bo1g007510	0
Bo1g007520	31
Bo1g007530	295
Bo1g007540	231
Bo1g007550	677
Bo1g007560	2066
Bo1g007570	380
Bo1g007580	5
Bo1g007590	314
Bo1g007600	151
Bo1g007610	325
Bo1g007620	36
Bo1g007630	3
Bo1g007640	27
Bo1g007650	73
Bo1g007660	441
Bo1g007670	84
Bo1g007680	132
Bo1g007690	16
Bo1g007700	332
Bo1g007710	6
Bo1g007720	3
Bo1g007730	76
Bo1g007740	37
Bo1g007750	237
Bo1g007760	124
Bo1g007770	1456
Bo1g007780	7
Bo1g007790	0
Bo1g007800	0
Bo1g007810	5
Bo1g007820	2
Bo1g007830	3839
Bo1g007840	52
Bo1g007850	0
Bo1g007860	39
Bo1g007870	143
Bo1g007880	93
Bo1g007890	0
Bo1g007900	0
Bo1g007910	2
Bo1g007920	363
Bo1g007930	92
Bo1g007940	22
Bo1g007950	109
Bo1g007960	177
Bo1g007970	561
Bo1g007980	58
Bo1g007990	34
Bo1g008000	0
Bo1g008010	0
Bo1g008020	95
Bo1g008030	557
Bo1g008040	168
Bo1g008050	233
Bo1g008060	1030
Bo1g008070	38
Bo1g008080	172
Bo1g008090	68
Bo1g008100	153
Bo1g008110	622
Bo1g008120	3
Bo1g008130	169
Bo1g008140	0
Bo1g008150	29
Bo1g008160	177
Bo1g008170	9
Bo1g008180	28
Bo1g008190	198
Bo1g008200	2
Bo1g008210	331
Bo1g008220	46
Bo1g008230	20
Bo1g008240	102
Bo1g008250	10
Bo1g008260	78
Bo1g008270	0
Bo1g008280	304
Bo1g008290	580
Bo1g008300	144
Bo1g008310	149
Bo1g008320	66
Bo1g008330	54
Bo1g008340	27
Bo1g008350	39
Bo1g008360	65
Bo1g008370	0
Bo1g008380	1
Bo1g008390	0
Bo1g008400	0
Bo1g008410	242
Bo1g008420	54
Bo1g008430	24
Bo1g008440	4
Bo1g008450	615
Bo1g008460	488
Bo1g008470	203
Bo1g008480	1
Bo1g008490	83
Bo1g008500	464
Bo1g008510	2
Bo1g008520	10470
Bo1g008530	66
Bo1g008540	5
Bo1g008550	0
Bo1g008560	63
Bo1g008570	352
Bo1g008580	3
Bo1g008590	1
Bo1g008600	0
Bo1g008610	0
Bo1g008620	149
Bo1g008630	50
Bo1g008640	414
Bo1g008650	258
Bo1g008660	1
Bo1g008670	973
Bo1g008680	6
Bo1g008690	4
Bo1g008700	0
Bo1g008710	512
Bo1g008720	86
Bo1g008730	5
Bo1g008740	353
Bo1g008750	0
Bo1g008760	645
Bo1g008770	559
Bo1g008780	9
Bo1g008790	561
Bo1g008800	408
Bo1g008810	1
Bo1g008820	37
Bo1g009820	2427
Bo1g009830	0
Bo1g009840	12
Bo1g009850	52
Bo1g009860	25
Bo1g009870	1
Bo1g009880	356
Bo1g009890	124
Bo1g009900	165
Bo1g009910	84
Bo1g009920	5
Bo1g009930	2
Bo1g009940	0
Bo1g009950	0
Bo1g009960	0
Bo1g009970	3
Bo1g009980	14
Bo1g009990	130
Bo1g010000	48
Bo1g010010	9
Bo1g010020	355
Bo1g010030	1
Bo1g010040	44
Bo1g010050	508
Bo1g010060	0
Bo1g010070	0
Bo1g010080	3
Bo1g010090	215
Bo1g010100	114
Bo1g010110	42
Bo1g010120	5
Bo1g010130	0
Bo1g010140	0
Bo1g010150	0
Bo1g010160	255
Bo1g010170	4
Bo1g010180	294
Bo1g010190	0
Bo1g010200	199
Bo1g010210	0
Bo1g010220	297
Bo1g010230	195
Bo1g010240	154
Bo1g010250	575
Bo1g010260	266
Bo1g010270	16
Bo1g010280	108
Bo1g010290	347
Bo1g010300	1
Bo1g010310	13
Bo1g010320	0
Bo1g010330	1
Bo1g010340	859
Bo1g010350	319
Bo1g010360	26
Bo1g010370	3
Bo1g010380	420
Bo1g010390	324
Bo1g010400	22
Bo1g010410	65
Bo1g010420	0
Bo1g010430	25
Bo1g010440	198
Bo1g010450	812
Bo1g010460	2
Bo1g010470	0
Bo1g010480	157
Bo1g010490	542
Bo1g010500	0
Bo1g010510	127
Bo1g010520	83
Bo1g010530	352
Bo1g010540	23
Bo1g010550	109
Bo1g010560	22
Bo1g010570	962
Bo1g010580	50
Bo1g010590	2
Bo1g010600	42
Bo1g010610	412
Bo1g010620	5626
Bo1g010630	469
Bo1g010640	119
Bo1g010650	2
Bo1g010660	67
Bo1g010670	598
Bo1g010680	104
Bo1g010690	0
Bo1g010700	0
Bo1g010710	0
Bo1g010720	109
Bo1g010730	454
Bo1g010740	93
Bo1g010750	119
Bo1g010760	162
Bo1g010770	323
