Bo1g001000	0
Bo1g001010	0
Bo1g001020	0
Bo1g001030	47
Bo1g001040	3484
Bo1g001050	36
Bo1g001060	32
Bo1g001070	0
Bo1g001080	15
Bo1g001090	1132
Bo1g001100	71
Bo1g001110	0
Bo1g001120	1
Bo1g001130	4
Bo1g001140	12
Bo1g002140	0
Bo1g002150	0
Bo1g002160	107
Bo1g002170	431
Bo1g002180	5
Bo1g002190	252
Bo1g002200	450
Bo1g002210	1
Bo1g002220	278
Bo1g002230	190
Bo1g002240	746
Bo1g002250	4
Bo1g002260	5702
Bo1g002270	70
Bo1g002280	0
Bo1g002290	0
Bo1g002300	59
Bo1g002310	17
Bo1g002320	1
Bo1g002330	2
Bo1g002340	268
Bo1g002350	425
Bo1g002360	0
Bo1g002370	0
Bo1g002380	0
Bo1g002390	0
Bo1g002400	0
Bo1g002410	15
Bo1g002420	1796
Bo1g002430	0
Bo1g002440	519
Bo1g002450	0
Bo1g002460	36
Bo1g002470	25
Bo1g002480	9
Bo1g002490	0
Bo1g002500	329
Bo1g002510	15
MissingGeneID	1226
Bo1g002520	90
Bo1g002530	80
Bo1g002540	40
Bo1g002550	49
Bo1g002560	38
Bo1g002570	572
Bo1g002580	0
Bo1g002590	266
Bo1g002600	88
Bo1g002610	17
Bo1g002620	56
Bo1g002630	69
Bo1g002640	0
Bo1g002650	3
Bo1g002660	0
Bo1g002670	160
Bo1g002680	0
Bo1g002690	112
Bo1g002700	2
Bo1g002710	0
Bo1g002720	108
Bo1g002730	740
Bo1g002740	0
Bo1g002750	316
Bo1g002760	13
Bo1g002770	1015
Bo1g002780	3
Bo1g002790	0
Bo1g002800	0
Bo1g002810	68
Bo1g002820	0
Bo1g002830	0
Bo1g002840	4
Bo1g002850	34
Bo1g002860	0
Bo1g002870	2939
Bo1g002880	5
Bo1g002890	3
Bo1g002900	104
Bo1g002910	951
Bo1g002920	0
Bo1g002930	401
Bo1g002940	1494
Bo1g002950	314
Bo1g002960	445
Bo1g002970	1367
Bo1g002980	15
Bo1g002990	429
Bo1g003000	0
Bo1g003010	1374
Bo1g003020	66
Bo1g003030	0
Bo1g003040	4
Bo1g003050	61
Bo1g003060	6
Bo1g003070	0
Bo1g003080	10952
Bo1g003090	1294
Bo1g003100	217
Bo1g003110	171
Bo1g003120	0
Bo1g003130	2215
Bo1g003140	0
Bo1g003150	3
Bo1g003160	19
Bo1g003170	89
Bo1g003180	25
Bo1g003190	121
Bo1g003200	0
Bo1g003210	222
Bo1g003220	23
Bo1g003230	78
Bo1g003240	10
Bo1g003250	0
Bo1g003260	0
Bo1g003270	0
Bo1g003280	3
Bo1g003290	5423
Bo1g003300	656
Bo1g003310	169
Bo1g003320	472
Bo1g003330	4278
Bo1g003340	0
Bo1g003350	0
Bo1g003360	0
Bo1g003370	0
Bo1g003380	8
Bo1g003390	9
Bo1g003400	34
Bo1g003410	0
Bo1g003420	0
Bo1g003430	1
Bo1g003440	728
Bo1g003450	69
Bo1g003460	288
Bo1g003470	27
Bo1g003480	153
Bo1g003490	97
