Bo00285s010	0
Bo00285s020	0
Bo00285s030	0
Bo00285s040	114
Bo00285s050	0
Bo00285s060	0
Bo00285s070	132
Bo00285s080	1
Bo00285s090	0
Bo00285s100	574
Bo00285s110	1
Bo00285s120	2146
Bo00285s130	0
Bo00285s140	3
Bo00285s150	2
Bo00285s160	689
Bo00285s170	3
Bo00285s180	0
Bo00285s190	1
Bo00285s200	0
Bo00285s210	1
Bo00285s220	2
Bo00285s230	0
Bo00285s240	134
Bo00285s250	3
Bo00285s260	0
Bo00285s270	0
Bo00285s280	0
Bo00285s290	0
Bo00285s300	1
Bo00285s310	2
Bo00285s320	0
Bo00285s330	7
Bo00285s340	3374
Bo00285s350	0
Bo00285s360	13
Bo00285s370	4988
Bo00285s380	25
Bo00285s390	64
Bo00285s400	25
Bo00285s410	259
Bo00285s420	227
Bo00285s430	473
Bo00285s440	30
Bo00285s450	1
Bo00285s460	119
Bo00285s470	2
Bo00285s480	0
Bo00285s490	14
Bo00285s500	1
Bo00285s510	148
Bo00285s520	2
Bo00285s530	1
Bo00285s540	5
Bo00285s550	159
Bo00285s560	5
Bo00285s570	31
Bo00285s580	4
Bo00285s590	2
Bo00285s600	1
Bo00285s610	0
Bo00285s620	11
Bo00285s630	59
Bo00285s640	79
Bo00285s650	70
Bo00285s660	0
Bo00285s670	0
Bo00418s010	4
Bo00418s020	143
Bo00418s030	84
Bo00418s040	3
Bo00418s050	0
Bo00418s060	0
Bo00418s070	0
Bo00418s080	1
Bo00418s090	5
Bo00418s100	1
Bo00418s110	1
Bo00418s120	4
Bo00418s130	0
Bo00418s140	0
Bo00418s150	11
Bo00418s160	0
Bo00418s170	0
Bo00418s180	0
Bo00418s190	0
Bo00418s200	1
Bo00434s010	0
Bo00434s020	0
Bo00434s030	2
Bo00434s040	0
Bo00434s050	0
Bo00434s060	1
Bo00434s070	0
Bo00434s080	6
Bo00434s090	0
Bo00434s100	0
Bo00434s110	5
Bo00434s120	0
Bo00434s130	122
Bo00434s140	0
Bo00452s010	0
Bo00452s020	0
Bo00452s030	1
Bo00452s040	0
Bo00452s050	0
Bo00452s060	0
Bo00452s070	35
Bo00452s080	0
Bo00452s090	1
Bo00452s100	0
Bo00452s110	1
Bo00452s120	0
Bo00452s130	10
Bo00452s140	9
Bo00452s150	56
Bo00452s160	1
Bo00452s170	0
Bo00452s180	0
Bo00452s190	0
Bo00452s200	1
Bo00534s010	0
Bo00534s020	0
Bo00534s030	0
Bo00534s040	0
Bo00534s050	0
Bo00534s060	0
Bo00534s070	71
Bo00534s080	0
Bo00534s090	24
Bo00534s100	2
Bo00534s110	3
Bo00534s120	0
Bo00534s130	0
Bo00534s140	0
Bo00534s150	54
Bo00534s160	18
Bo00534s170	11
Bo00534s180	124
Bo00534s190	0
Bo00534s200	39
Bo00534s210	60
Bo00534s220	0
Bo00534s230	2
Bo00576s010	0
Bo00576s020	2
Bo00576s030	0
Bo00576s040	1
Bo00576s050	1
Bo00576s060	25
Bo00576s070	3
Bo00576s080	1
Bo00576s090	0
Bo00576s100	44
Bo00576s110	102
Bo00576s120	55
Bo00576s130	1
Bo00576s140	0
Bo00576s150	4
Bo00576s160	0
Bo00576s170	0
Bo00576s180	221
Bo00576s190	0
Bo00578s010	0
Bo00578s020	19
Bo00578s030	19
Bo00578s040	33
Bo00578s050	0
Bo00578s060	9
Bo00578s070	2
Bo00578s080	0
Bo00578s090	0
Bo00578s100	74
