Bo1g001000	0
Bo1g001010	0
Bo1g001020	0
Bo1g001030	39
Bo1g001040	1587
Bo1g001050	22
Bo1g001060	20
Bo1g001070	0
Bo1g001080	18
Bo1g001090	694
Bo1g001100	29
Bo1g001110	0
Bo1g001120	0
Bo1g001130	2
Bo1g001140	8
Bo1g002140	1
Bo1g002150	0
Bo1g002160	85
Bo1g002170	408
Bo1g002180	6
Bo1g002190	163
Bo1g002200	220
Bo1g002210	1
Bo1g002220	107
Bo1g002230	93
Bo1g002240	438
Bo1g002250	3
Bo1g002260	3142
Bo1g002270	26
Bo1g002280	1
Bo1g002290	0
Bo1g002300	24
Bo1g002310	16
Bo1g002320	6
Bo1g002330	1
Bo1g002340	93
Bo1g002350	279
Bo1g002360	2
Bo1g002370	0
Bo1g002380	0
Bo1g002390	0
Bo1g002400	0
Bo1g002410	13
Bo1g002420	754
Bo1g002430	0
Bo1g002440	368
Bo1g002450	1
Bo1g002460	18
Bo1g002470	28
Bo1g002480	9
Bo1g002490	0
Bo1g002500	139
Bo1g002510	3
Bo1g002520	33
Bo1g002530	36
Bo1g002540	14
Bo1g002550	25
Bo1g002560	25
Bo1g002570	257
Bo1g002580	0
Bo1g002590	179
Bo1g002600	55
Bo1g002610	10
Bo1g002620	30
Bo1g002630	44
Bo1g002640	1
Bo1g002650	2
Bo1g002660	2
Bo1g002670	82
Bo1g002680	0
Bo1g002690	75
Bo1g002700	0
Bo1g002710	0
Bo1g002720	46
Bo1g002730	474
Bo1g002740	0
Bo1g002750	161
Bo1g002760	4
Bo1g002770	622
Bo1g002780	2
Bo1g002790	1
Bo1g002800	0
Bo1g002810	40
Bo1g002820	0
Bo1g002830	2
Bo1g002840	7
Bo1g002850	22
Bo1g002860	0
Bo1g002870	1676
Bo1g002880	3
Bo1g002890	2
Bo1g002900	48
Bo1g002910	507
Bo1g002920	0
Bo1g002930	317
Bo1g002940	917
Bo1g002950	131
Bo1g002960	175
Bo1g002970	396
Bo1g002980	2
Bo1g002990	251
Bo1g003000	2
Bo1g003010	560
Bo1g003020	51
Bo1g003030	0
Bo1g003040	5
Bo1g003050	28
Bo1g003060	4
Bo1g003070	0
Bo1g003080	6760
Bo1g003090	508
Bo1g003100	107
Bo1g003110	73
Bo1g003120	0
Bo1g003130	933
Bo1g003140	0
Bo1g003150	4
Bo1g003160	15
Bo1g003170	45
Bo1g003180	7
Bo1g003190	59
Bo1g003200	2
Bo1g003210	111
Bo1g003220	11
Bo1g003230	32
Bo1g003240	3
Bo1g003250	2
Bo1g003260	0
Bo1g003270	0
Bo1g003280	0
Bo1g003290	2890
Bo1g003300	303
Bo1g003310	90
Bo1g003320	199
Bo1g003330	1434
Bo1g003340	1
Bo1g003350	0
Bo1g003360	0
Bo1g003370	1
Bo1g003380	4
Bo1g003390	3
Bo1g003400	19
Bo1g003410	0
Bo1g003420	2
Bo1g003430	0
Bo1g003440	317
Bo1g003450	39
Bo1g003460	133
Bo1g003470	16
Bo1g003480	69
Bo1g003490	54
Bo1g003500	36
Bo1g003510	4
