Supplementary Table 4: Kale vs Cabbage DEGs,,,,,,,,,
Gene,Kale_1,Kale_2,Kale_3,Cabbage_1,Cabbage_2,Kale_Mean,Cabbage_Mean,KvC_log2FC,KvC_padj
Bo2g055100,0,0.965062811,3.83557501,41.34348398,19.75234366,2.94544917,30.54791382,-4.457698786,0.000248467
Bo2g055170,29.90967161,16.40606779,24.29197507,0,0.897833803,1.61771691,0.448916901,5.216666832,0.003350745
Bo2g055230,9.720643273,3.860251244,6.392625017,0,0,13.4202112,0,4.785891523,0.019458464
Bo2g055360,66.54901933,136.0738564,99.72495027,31.49979732,8.080504226,144.6019434,19.79015077,2.411716385,0.012702303
Bo2g055400,94.96320736,221.9644465,204.5640006,59.06211998,5.387002818,24.34073088,32.2245614,2.46971163,0.039958753
Bo2g055620,126.3683625,112.9123489,94.61085026,72.84328131,42.19818874,60.76564735,57.52073502,1.011430233,0.013541489
Bo2g055650,25.42322087,38.60251244,31.96312509,55.12464531,85.29421128,77.59783969,70.2094283,-1.171546297,0.011324169
Bo2g055680,67.29676112,41.49770087,47.30542513,0,2.693501409,84.20664631,1.346750704,4.853757949,2.59E-06
Bo2g056010,29.16192982,20.26631903,25.57050007,1.968737333,8.978338029,11.35022765,5.473537681,2.01080812,0.032566193
Bo2g056050,13.45935222,14.47594217,48.58395013,3.937474665,4.489169015,27.7910954,4.21332184,2.538953034,0.009192807
Bo2g056220,25.42322087,18.33619341,23.01345006,129.936664,157.1209155,53.18190143,143.5287897,-2.691948446,3.28E-13
Bo2g056230,204.8812505,125.4581654,189.2217005,0,0,9.477489023,0,9.468449721,6.95E-09
Bo2g056250,31.40515519,15.44100498,24.29197507,64.96833198,63.74620001,51.18130672,64.35726599,-1.426162627,0.003938962
Bo2g056310,5.234192532,5.790376866,6.392625017,19.68737333,18.85450986,24.55543143,19.27094159,-1.740988057,0.03538554
Bo2g057510,11.21612685,10.61569092,6.392625017,29.53105999,25.13934648,22.98454468,27.33520324,-1.49484336,0.04031695
Bo2g057520,0,0,0,7.87494933,9.876171832,0.289907931,8.875560581,-5.638317148,0.017807038
Bo2g057530,0.74774179,0,0,9.843686663,14.36534085,5.641848603,12.10451375,-5.137891616,0.004814306
Bo2g057700,0.74774179,0,0,9.843686663,13.46750704,3.174721918,11.65559685,-5.076606793,0.009457238
Bo2g057740,25.42322087,31.84707276,37.0772251,127.9679266,295.3873212,82.23465897,211.6776239,-2.78843642,1.39E-12
Bo2g057750,89.72901483,89.75084142,74.1544502,210.6548946,193.9321014,126.0784878,202.293498,-1.246705951,1.06E-05
Bo2g057940,29.16192982,21.23138184,21.73492506,0,0,0.249356612,0,6.624080544,0.000442686
Bo2g057950,20.93677013,36.67238682,28.12755008,0,0,11.61989828,0,6.864085901,0.000128838
Bo2g058990,0.74774179,2.895188433,31.96312509,0,0.897833803,13.31887126,0.448916901,4.187871066,0.047576548
Bo2g061050,17.94580297,11.58075373,5.114100014,0,0,11.37054166,0,5.591566981,0.004567494
Bo2g061060,175.7193207,150.5497985,209.6781006,0,2.693501409,6.746510245,1.346750704,6.619506721,1.94E-11
Bo2g061110,384.3392802,270.2175871,291.5037008,9.843686663,15.26317465,11.68061018,12.55343066,4.570687167,7.41E-26
Bo2g061150,25.42322087,36.67238682,42.19132511,3.937474665,0,0.249356612,1.968737333,4.672623805,0.000648983
Bo2g061290,50.09869994,88.78577861,71.59740019,232.3110052,291.795986,63.27169444,262.0534956,-1.917403397,2.97E-09
Bo2g061350,12.71161043,10.61569092,7.671150021,47.24969598,26.03718028,8.398883219,36.64343813,-1.770883617,0.020609969
Bo2g062420,52.34192532,55.97364304,54.97657515,27.56232266,22.44584507,63.47026341,25.00408386,1.14844463,0.028023433
Bo2g062590,44.86450741,36.67238682,43.46985012,92.53065463,105.9443887,66.7322901,99.23752169,-1.259388199,0.00164799
Bo2g062650,36.63934772,28.95188433,28.12755008,0,0.897833803,0.518950524,0.448916901,5.623715969,0.001042243
Bo2g062680,4.486450741,8.685565299,8.949675024,25.59358532,22.44584507,23.91513382,24.0197152,-1.732261634,0.024339127
Bo2g062770,0,0,1.278525003,11.812424,14.36534085,0.748069835,13.08888242,-5.236293884,0.01184026
Bo2g062830,65.80127754,42.46276368,58.81215016,149.6240373,132.8794028,146.9669164,141.2517201,-1.330609104,4.12E-05
Bo2g062980,36.63934772,35.70732401,46.02690012,68.90580664,91.5790479,50.36982001,80.24242727,-1.052442187,0.019135335
Bo2g063110,23.92773729,12.54581654,12.78525003,0,0,1.348046279,0,6.080381317,0.00224428
Bo2g064430,16.45031938,13.51087935,20.45640006,0,0,3.693595723,0,6.097005207,0.001563687
Bo2g064620,3.738708951,6.755439677,10.22820003,0,0,2.925365307,0,4.797873455,0.038189877
Bo2g066770,55.33289248,67.55439677,51.14100014,127.9679266,140.9599071,123.1793318,134.4639168,-1.215386275,0.000209907
Bo2g066920,204.8812505,171.7811804,217.3492506,74.81201864,112.2292254,156.3352523,93.520622,1.046545622,0.001071859
Bo2g066930,61.3148268,60.79895709,54.97657515,29.53105999,25.13934648,37.09157679,27.33520324,1.134142473,0.027994248
Bo2g067990,11.21612685,15.44100498,14.06377504,0,0.897833803,1.988727481,0.448916901,4.424789375,0.028223893
Bo2g068050,4.486450741,14.47594217,11.50672503,61.03085731,26.93501409,21.08544335,43.9829357,-2.11081634,0.005172202
Bo2g068060,138.3322312,165.0257407,200.7284255,49.21843331,42.19818874,53.98741616,45.70831103,1.888664303,4.14E-06
Bo2g068090,49.35095815,40.53263806,63.92625017,15.74989866,14.36534085,7.859465239,15.05761975,1.773292166,0.005182887
Bo2g068110,21.68451192,15.44100498,12.78525003,49.21843331,33.21985071,22.27717961,41.21914201,-1.256450381,0.049093589
Bo2g069590,1864.868025,1968.728134,2011.11983,637.8708958,666.1926818,609.1948109,652.0317888,1.57735347,1.75E-18
Bo2g069600,1397.529406,835.7443943,1402.541929,208.6861573,272.9414761,393.4687237,240.8138167,2.319963564,1.85E-18
Bo2g069610,82.25159692,108.0870348,168.7653005,0,0,0.539264543,0,8.926959341,7.84E-08
Bo2g070850,26.91870445,19.30125622,57.53362516,106.311816,43.99385634,105.7430521,75.15283615,-1.108088543,0.045259417
Bo2g071850,8.972901483,22.19644465,14.06377504,1.968737333,1.795667606,5.331549934,1.882202469,3.013465449,0.032862412
Bo2g072890,5.981934322,8.685565299,3.83557501,0,0,6.120247807,0,4.669065862,0.033705339
Bo2g074040,50.09869994,34.7422612,29.40607508,88.59317997,76.31587325,61.66181057,82.45452661,-1.081791246,0.012885278
Bo2g075080,5.981934322,4.825314055,15.34230004,0,0,0.269593912,0,5.137127849,0.030792417
Bo2g075090,2.990967161,2.895188433,3.83557501,35.43727199,21.54801127,9.146799617,28.49264163,-3.128793158,0.000506578
Bo2g075200,29.90967161,23.16150746,21.73492506,49.21843331,60.1548648,36.66000775,54.68664906,-1.132788529,0.034460064
Bo2g075270,26.17096266,34.7422612,34.52017509,0,0,0,0,7.019330727,0.000117747
Bo2g075370,5.981934322,3.860251244,5.114100014,13.78116133,25.13934648,9.645436121,19.46025391,-1.994230208,0.037756321
Bo2g075400,11.21612685,13.51087935,7.671150021,0,0,1.806284901,0,5.471586256,0.010686999
Bo2g075420,66.54901933,55.00858023,62.64772517,206.7174199,190.3407662,146.9021703,198.5290931,-1.685739763,2.13E-09
Bo2g075580,504.7257084,644.6619578,351.5943759,29.53105999,35.01551831,14.66645723,32.27328915,3.934146643,1.12E-26
Bo2g075620,1044.595281,1390.655511,708.3028519,62.99959464,108.6378902,58.57199533,85.8187424,3.572329656,1.61E-29
Bo2g076750,71.03547007,75.27489926,67.76182518,11.812424,10.77400564,5.250370576,11.29321482,2.675353034,9.73E-06
Bo2g076910,85.99030588,103.2617208,88.21822524,263.8108026,312.4461634,162.5581442,288.128483,-1.647601158,7.31E-11
Bo2g076930,19.44128655,46.32301493,28.12755008,0,0,14.51882415,0,6.995212268,8.21E-05
Bo2g079240,145.0619073,168.8859919,152.1444754,283.4981759,365.4183578,195.2883142,324.4582668,-1.073724755,3.09E-05
Bo2g079250,24.67547908,14.47594217,20.45640006,3.937474665,3.591335212,19.4590495,3.764404938,2.423883999,0.015180744
Bo2g080620,5.981934322,9.65062811,17.89935005,175.2176226,266.6566395,24.9293004,220.937131,-4.333454092,8.58E-06
Bo2g080680,31.40515519,37.63744963,29.40607508,3.937474665,0,6.633149638,1.968737333,4.613081493,0.000638445
Bo2g080700,11.21612685,14.47594217,5.114100014,0,0,27.93911207,0,5.420132355,0.004004211
Bo2g080730,9.720643273,3.860251244,7.671150021,0,0,1.658344948,0,4.860567924,0.044318471
Bo2g080750,5.234192532,0.965062811,2.557050007,33.46853465,28.73068169,2.325235425,31.09960817,-3.348505656,0.001179438
Bo2g080870,19.44128655,16.40606779,16.62082504,1.968737333,0.897833803,2.156904734,1.433285568,3.782777729,0.01467531
Bo2g080890,20.93677013,11.58075373,34.52017509,1.968737333,6.284836621,28.22041978,4.126786977,2.249943145,0.023257182
Bo2g080910,225.8180206,315.5755392,205.8425256,669.3706931,812.5395917,267.5350304,740.9551424,-1.57369483,5.54E-07
Bo2g080950,23.1799955,13.51087935,16.62082504,1.968737333,0.897833803,4.023901537,1.433285568,3.810990595,0.013232621
Bo2g081010,14.9548358,23.16150746,29.40607508,1.968737333,3.591335212,15.4842995,2.780036272,2.898755153,0.01073835
Bo2g081060,49.35095815,32.81213557,35.7987001,23.62484799,10.77400564,49.52885703,17.19942681,1.317391892,0.031079287
Bo2g082170,29.16192982,16.40606779,19.17787505,0,0,54.15893714,0,6.481814808,0.000214247
Bo2g082270,717.8321186,858.9059018,566.3865765,265.7795399,280.1241465,342.623818,272.9518432,1.387166886,1.21E-09
Bo2g082300,133.8457804,156.3401754,113.7887253,29.53105999,52.07436057,46.71932714,40.80271028,1.666098448,3.43E-05
Bo2g082340,12.71161043,27.02175871,39.63427511,5.906211998,4.489169015,14.45795881,5.197690506,2.370420163,0.012126155
Bo2g082460,0,0.965062811,1.278525003,15.74989866,3.591335212,2.986077209,9.670616936,-3.784994973,0.049126087
Bo2g082470,20.93677013,29.91694714,10.22820003,45.28095865,73.62237184,37.00511592,59.45166524,-1.547331009,0.006353298
Bo2g082510,23.92773729,30.88200995,28.12755008,78.7494933,98.76171832,103.1367391,88.75560581,-1.707836732,8.21E-06
Bo2g083680,1.49548358,2.895188433,7.671150021,19.68737333,17.95667606,11.97067155,18.82202469,-2.330479978,0.020879626
Bo2g083700,578.7521456,330.0514814,589.4000266,838.6821037,1218.360471,447.4444209,1028.521287,-1.047028529,0.000181459
Bo2g083720,1.49548358,0.965062811,0,35.43727199,15.26317465,38.2248458,25.35022332,-4.692803676,4.40E-05
Bo2g083740,9.720643273,1.930125622,12.78525003,0,0,4.9606928,0,5.046986087,0.023509404
Bo2g083760,17.94580297,12.54581654,10.22820003,0,0,1.86715024,0,5.804208091,0.005018353
Bo2g083880,583.9863382,336.806921,552.3228015,183.0925719,131.0837352,192.1405687,157.0881536,1.663979068,7.33E-09
Bo2g083910,12.71161043,7.720502488,5.114100014,51.18717065,43.09602254,53.59361676,47.14159659,-2.390125142,1.77E-05
Bo2g084000,32.15289698,21.23138184,23.01345006,84.6557053,98.76171832,33.77527049,91.70871181,-1.840136328,3.90E-05
Bo2g084030,1.49548358,0.965062811,0,35.43727199,36.81118592,3.545579052,36.12422895,-5.284022357,1.53E-05
Bo2g085230,26.91870445,52.11339179,30.68460008,88.59317997,96.96605072,69.52832185,92.77961534,-1.350093623,0.002975604
Bo2g085330,180.2057714,156.3401754,233.9700756,53.15590798,56.56352958,76.88838339,54.85971878,1.780950578,6.17E-08
Bo2g086420,11.21612685,11.58075373,10.22820003,0,0,1.058138348,0,5.494067788,0.011048193
Bo2g086460,90.47675662,102.296658,125.2954503,1.968737333,7.182670423,0,4.575703878,4.309346053,2.90E-10
Bo2g086490,71.03547007,110.9822233,60.09067516,226.4047932,240.6194592,156.3544474,233.5121262,-1.529574281,2.70E-06
Bo2g086570,39.63031488,32.81213557,48.58395013,212.6236319,170.5884226,179.0394866,191.6060272,-2.249316683,2.79E-14
Bo2g086620,13.45935222,8.685565299,19.17787505,0,0,1.307571678,0,5.807037451,0.004565417
Bo2g087700,56.82837606,82.03033894,118.9028253,265.7795399,323.2201691,433.0182649,294.4998545,-1.808127276,5.87E-10
Bo2g087720,0.74774179,0.965062811,1.278525003,1.968737333,10.77400564,58.85894313,6.371371484,-2.943550424,0.025818846
Bo2g087730,14.9548358,16.40606779,28.12755008,5.906211998,2.693501409,62.97581454,4.299856703,2.346287163,0.008607209
Bo2g088770,41.87354025,29.91694714,23.01345006,57.09338264,79.90720846,64.70239755,68.50029555,-1.113504119,0.020357105
Bo2g088840,2.243225371,2.895188433,5.114100014,96.4681293,62.84836621,151.9382239,79.65824775,-4.605213288,1.00E-14
Bo2g088850,11.21612685,9.65062811,2.557050007,57.09338264,55.66569578,34.61319662,56.37953921,-2.776614803,4.94E-06
Bo2g088860,26.91870445,30.88200995,12.78525003,1.968737333,2.693501409,2.797585936,2.331119371,3.289867055,0.008425022
Bo2g089950,1.49548358,2.895188433,0,7.87494933,17.95667606,5.621381147,12.91581269,-3.106413696,0.026097713
Bo2g089970,108.4225596,118.7027258,97.16790026,5.906211998,2.693501409,3.983503655,4.299856703,4.835889188,9.27E-11
Bo2g089980,32.15289698,29.91694714,35.7987001,68.90580664,70.92887043,60.04378679,69.91733854,-1.107883781,0.011015141
Bo2g091100,62.81031038,120.6328514,53.69805014,250.0296412,205.6039409,81.11233656,227.8167911,-1.516876951,4.81E-05
Bo2g091150,1.49548358,1.930125622,2.557050007,25.59358532,15.26317465,3.363136472,20.42837999,-3.374203651,0.00628095
Bo2g091240,72.53095365,56.93870585,63.92625017,33.46853465,23.34367888,27.15056764,28.40610677,1.230053407,0.01529648
Bo2g092440,74.02643723,107.121972,90.77527524,29.53105999,29.6285155,62.92324255,29.57978774,1.611362729,0.00020397
Bo2g092530,186.9354476,141.8642332,147.0303754,59.06211998,73.62237184,48.39528114,66.34224591,1.240704817,0.000459729
Bo2g092540,88.23353125,88.78577861,49.86247513,220.4985812,177.771093,71.21180201,199.1348371,-1.37179894,5.00E-05
Bo2g092560,59.81934322,50.18326617,29.40607508,3.937474665,9.876171832,32.39527311,6.906823249,2.621064722,0.000183952
Bo2g092570,32.15289698,25.09163309,23.01345006,3.937474665,0,4.192308946,1.968737333,4.304516026,0.002076597
Bo2g092580,20.18902834,10.61569092,21.73492506,1.968737333,1.795667606,3.734223762,1.882202469,3.233132357,0.020490629
Bo2g092680,0,2.895188433,0,41.34348398,33.21985071,12.27476809,37.28166735,-5.270881559,6.22E-06
Bo2g092780,41.87354025,58.86883147,69.04035019,21.65611066,24.24151268,37.81351407,22.94881167,1.274584599,0.017155474
Bo2g092800,11.96386864,41.49770087,12.78525003,0,2.693501409,1.927862142,1.346750704,3.695625769,0.011031717
Bo2g092820,3.738708951,6.755439677,28.12755008,1.968737333,0,4.192155509,0.984368666,4.207005284,0.043230393
Bo2g092890,11.96386864,10.61569092,3.83557501,0,0.897833803,161.841085,0.448916901,3.857340319,0.025362255
Bo2g092930,184.6922222,138.003982,121.4598753,381.9350425,351.0530169,76.62499161,366.4940297,-1.295077862,2.26E-06
Bo2g092940,12.71161043,16.40606779,17.89935005,0,0,35.05632602,0,5.987719798,0.000904749
Bo2g092990,11.21612685,3.860251244,5.114100014,59.06211998,47.58519156,28.57940968,53.32365577,-2.910502578,3.01E-06
Bo2g093070,2.990967161,0.965062811,0,23.62484799,12.56967324,18.46162305,18.09726062,-3.53035054,0.001685173
Bo2g093220,30.6574134,5.790376866,24.29197507,86.62444263,57.46136339,79.60991804,72.04290301,-1.800532052,0.000968242
Bo2g093240,0,0,0,9.843686663,2.693501409,17.79511617,6.268594036,-4.989244152,0.005485011
Bo2g093310,57.57611785,72.37971083,77.99002521,25.59358532,28.73068169,62.20130527,27.16213351,1.327229981,0.003835007
Bo2g093380,1240.50363,869.5215927,1217.155803,7.87494933,0,1897.710619,3.937474665,8.78316506,7.66E-30
Bo2g093530,136.0890058,102.296658,88.21822524,39.37474665,47.58519156,63.48771903,43.4799691,1.312317425,0.001277268
Bo2g094840,0.74774179,0.965062811,1.278525003,23.62484799,27.83284789,1.287257659,25.72884794,-4.747038048,0.00047801
Bo2g094860,56.08063427,29.91694714,53.69805014,15.74989866,13.46750704,66.23954885,14.60870285,1.697835866,0.003105646
Bo2g094870,34.39612235,22.19644465,30.68460008,0,0.897833803,23.34927641,0.448916901,5.514608819,0.000850478
Bo2g095000,35.14386414,19.30125622,34.52017509,0,0,46.02980127,0,6.92137602,6.44E-05
Bo2g095110,151.7915834,224.859635,164.9297254,429.1847385,360.9291888,221.9580595,395.0569636,-1.124964652,1.56E-05
Bo2g095120,82.99933871,50.18326617,71.59740019,1.968737333,0.897833803,1.287334377,1.433285568,5.770730089,5.25E-06
Bo2g095170,0,0,2.557050007,33.46853465,30.5263493,50.56683479,31.99744198,-5.623654481,7.97E-06
Bo2g095180,91.22449841,68.51945958,81.82560022,11.812424,21.54801127,7.798830056,16.68021763,2.194667423,4.95E-05
Bo2g095290,4.486450741,12.54581654,16.62082504,1.968737333,0,12.86683477,0.984368666,4.044812758,0.034495396
Bo2g095460,55.33289248,99.40146953,98.44642527,11.812424,10.77400564,12.5241247,11.29321482,2.909044577,7.15E-07
Bo2g095470,37.38708951,34.7422612,33.24165009,5.906211998,3.591335212,15.47562256,4.748773605,2.990731823,0.000365699
Bo2g095510,97.95417452,94.57615548,80.54707522,64.96833198,26.93501409,59.83544181,45.95167303,1.075325908,0.020038123
Bo2g095520,183.9444804,177.5715572,640.5410267,39.37474665,31.4241831,23.29484335,35.39946488,3.244667672,2.78E-05
Bo2g095660,82.25159692,35.70732401,44.74837512,0,0.897833803,1.017663747,0.448916901,6.420886576,8.85E-05
Bo2g095680,0,1.930125622,1.278525003,7.87494933,9.876171832,8.62800253,8.875560581,-3.182845297,0.044188107
Bo2g095700,0.74774179,11.58075373,23.01345006,0,0,1.577088872,0,5.566578022,0.017023731
Bo2g095750,243.0160818,236.4403887,182.8290755,458.7157985,534.2111127,267.8191517,496.4634556,-1.167872771,1.26E-06
Bo2g095790,20.93677013,18.33619341,14.06377504,41.34348398,43.99385634,22.26283756,42.66867016,-1.249391476,0.045130253
Bo2g095900,5.981934322,0.965062811,5.114100014,59.06211998,56.56352958,24.28017241,57.81282478,-3.825858902,3.80E-08
Bo2g095950,65.05353575,55.97364304,49.86247513,120.0929773,138.2664057,132.7140356,129.1796915,-1.179178635,0.000343158
Bo2g096150,5.234192532,1.930125622,2.557050007,41.34348398,17.95667606,37.11158394,29.65008002,-3.068025471,0.000160545
Bo2g096180,27.66644624,27.02175871,28.12755008,64.96833198,56.56352958,54.9621305,60.76593078,-1.127863204,0.015889657
Bo2g098740,20.93677013,12.54581654,6.392625017,37.40600932,46.68735775,22.5815063,42.04668354,-1.625312521,0.019576666
Bo2g098750,150.2960998,135.1087935,184.1076005,33.46853465,26.03718028,34.61847813,29.75285747,2.428142371,2.72E-10
Bo2g098810,5.981934322,9.65062811,20.45640006,0,0,0,0,5.602309128,0.011809927
Bo2g098970,17.19806118,13.51087935,21.73492506,0,0,29.47603322,0,6.148976201,0.000665066
Bo2g099070,25.42322087,14.47594217,19.17787505,3.937474665,5.387002818,16.55407493,4.662238741,2.033455962,0.035627743
Bo2g099160,2.990967161,0.965062811,0,17.71863599,16.16100845,2.156981453,16.93982222,-3.513143963,0.011379082
Bo2g100270,38.88257309,42.46276368,23.01345006,61.03085731,88.88554649,71.26700225,74.9582019,-1.112396094,0.014030467
Bo2g100370,101.6928835,115.8075373,138.0807004,43.31222132,50.27869296,55.8865175,46.79545714,1.318087647,0.000810102
Bo2g100430,35.14386414,24.12657028,28.12755008,1.968737333,0,20.88827513,0.984368666,5.489577902,0.000823229
Bo2g100440,0,0,0,33.46853465,25.13934648,8.47990914,29.30394057,-7.341506327,1.72E-06
Bo2g100480,15.70257759,46.32301493,24.29197507,0,4.489169015,2.325158706,2.244584507,3.365460207,0.005446794
Bo2g100500,141.3231984,117.7376629,93.33232525,1.968737333,0,90.34914592,0.984368666,7.517619061,5.15E-07
Bo2g100540,253.4844669,342.5972979,304.2889508,98.43686663,88.88554649,481.8259467,93.66120656,1.689325715,9.15E-12
Bo2g100600,582.4908546,297.2393458,494.7891763,1009.962252,922.9731494,483.2921851,966.4677005,-1.074952789,0.000388935
Bo2g100740,21.68451192,34.7422612,23.01345006,1.968737333,1.795667606,6.28842506,1.882202469,3.834172602,0.001949152
Bo2g100750,52.34192532,56.93870585,56.25510015,127.9679266,98.76171832,76.88815324,113.3648225,-1.023708462,0.004603617
Bo2g101810,0,1.930125622,5.114100014,23.62484799,13.46750704,6.409925583,18.54617752,-3.123219526,0.011437103
Bo2g102030,200.3947998,172.7462432,191.7787505,0,0,134.0594536,0,9.58939685,2.32E-09
Bo2g102130,0,0,0,7.87494933,7.182670423,0,7.528809877,-5.39132096,0.047095329
Bo2g103270,50.09869994,48.25314055,48.58395013,13.78116133,21.54801127,40.38825954,17.6645863,1.408707442,0.01012637
Bo2g103280,0,0,1.278525003,66.93706931,48.48302536,37.3352683,57.71004733,-7.351704675,1.36E-07
Bo2g103310,0.74774179,0,1.278525003,19.68737333,17.05884226,0.539187824,18.37310779,-4.835388903,0.005044418
Bo2g103320,1.49548358,1.930125622,3.83557501,55.12464531,52.07436057,64.27680049,53.59950294,-4.57381606,2.76E-10
Bo2g104490,0,0,0,9.843686663,21.54801127,8.72934247,15.69584897,-6.492408733,0.000110023
Bo2g104600,2.243225371,1.930125622,2.557050007,19.68737333,24.24151268,13.83751491,21.964443,-3.317018038,0.000908381
Bo2g104710,8.972901483,4.825314055,12.78525003,0,0,0,0,5.171705692,0.031006728
Bo2g104960,65.80127754,56.93870585,69.04035019,0,1.795667606,8.66855385,0.897833803,5.725486265,6.78E-06
Bo2g105010,26.91870445,28.95188433,20.45640006,80.71823064,66.43970142,17.21499343,73.57896603,-1.509051824,0.00227415
Bo2g105330,41.12579846,28.95188433,34.52017509,112.218028,76.31587325,44.79774385,94.2669506,-1.4058748,0.001239212
Bo2g106410,0.74774179,0.965062811,0,3.937474665,12.56967324,8.877282423,8.253573953,-3.805332416,0.03068285
Bo2g106430,2.243225371,1.930125622,2.557050007,17.71863599,18.85450986,0,18.28657293,-3.038822614,0.024073368
Bo2g107530,73.27869544,93.61109267,83.10412522,409.4973652,465.9757437,229.7492867,437.7365544,-2.402250396,3.01E-24
Bo2g107540,20.93677013,17.3711306,37.0772251,11.812424,4.489169015,29.90147684,8.150796505,1.757307679,0.036300968
Bo2g107590,16.45031938,19.30125622,30.68460008,0,4.489169015,1.577242309,2.244584507,2.985966484,0.018905468
Bo2g108830,24.67547908,15.44100498,23.01345006,0,0,0.788544436,0,6.42775537,0.000807602
Bo2g108840,25.42322087,27.98682152,46.02690012,15.74989866,8.978338029,153.1326082,12.36411834,1.497207505,0.01529648
Bo2g108850,315.5470355,281.7983408,241.6412257,0,0,0.269593912,0,10.16213029,2.26E-10
Bo2g108920,139.079973,164.0606779,94.61085026,59.06211998,38.60685353,92.34407553,48.83448675,1.494298552,0.000108634
Bo2g108960,94.21546557,98.43640672,118.9028253,47.24969598,33.21985071,105.4397995,40.23477335,1.40906806,0.000205455
Bo2g109220,6.729676112,11.58075373,17.89935005,1.968737333,0,1.57716559,0.984368666,4.140862038,0.040207014
Bo2g109320,24.67547908,13.51087935,16.62082504,49.21843331,67.33753522,15.0115654,58.27798427,-1.671391581,0.004907146
Bo2g110460,14.20709401,12.54581654,19.17787505,3.937474665,1.795667606,25.07468882,2.866571136,2.573941764,0.022016334
Bo2g110530,8.972901483,7.720502488,10.22820003,0,0,0,0,5.194979042,0.027590964
Bo2g110550,100.1973999,72.37971083,33.24165009,334.6853465,253.1891324,441.3792199,293.9372395,-2.060442704,2.39E-10
Bo2g110640,189.1786729,193.0125622,255.7050007,98.43686663,109.535724,104.4409671,103.9862953,1.020325295,0.004085476
Bo2g110650,91.9722402,121.5979142,122.7384003,37.40600932,32.32201691,42.4922087,34.86401311,1.698214543,3.52E-05
Bo2g110690,0,0,0,3.937474665,8.080504226,3.214966364,6.008989446,-5.102320147,0.028212102
Bo2g110720,18.69354476,13.51087935,6.392625017,0,0.897833803,7.239328212,0.448916901,4.368621195,0.022452575
Bo2g110730,47.10773278,82.99540175,65.20477518,0,0,4.192078791,0,8.053588063,3.17E-06
Bo2g112870,2.990967161,2.895188433,34.52017509,0,0,2.075878813,0,5.752334203,0.010335421
Bo2g113960,29.90967161,26.0566959,24.29197507,0,0,51.21410172,0,6.781067289,9.25E-05
Bo2g113970,8.972901483,4.825314055,7.671150021,0,0,28.39704382,0,4.879984969,0.011725183
Bo2g113990,20.93677013,11.58075373,15.34230004,0,0,30.130366,0,6.039706424,0.000893599
Bo2g114020,29.16192982,50.18326617,69.04035019,311.0604985,164.3035859,162.7753963,237.6820422,-2.276238971,5.31E-10
Bo2g115190,65.80127754,75.27489926,94.61085026,0,1.795667606,0.269593912,0.897833803,6.018118088,1.80E-06
Bo2g116360,39.63031488,29.91694714,40.91280011,0,0,0,0,7.233238513,5.48E-05
Bo2g116370,26.91870445,40.53263806,35.7987001,0,0,0.269593912,0,7.133151931,7.71E-05
Bo2g116410,76.2696626,40.53263806,42.19132511,125.9991893,130.1859014,121.779404,128.0925454,-1.252203416,0.000882548
Bo2g116600,18.69354476,19.30125622,20.45640006,47.24969598,46.68735775,44.48162664,46.96852687,-1.273227288,0.020277356
Bo2g118100,32.15289698,21.23138184,10.22820003,0,0,0,0,6.452324922,0.001047638
Bo2g118130,33.64838056,12.54581654,29.40607508,1.968737333,2.693501409,8.479985859,2.331119371,3.375933183,0.003927025
Bo2g118140,70.28772828,59.83389428,66.48330018,15.74989866,27.83284789,87.84075244,21.79137328,1.524621211,0.005903623
Bo2g118200,7.477417902,12.54581654,15.34230004,0,0,10.32666864,0,5.571048067,0.004293053
Bo2g119240,5.234192532,8.685565299,3.83557501,0,0,13.75648899,0,4.60896378,0.027379702
Bo2g119470,110.665785,98.43640672,101.0034753,39.37474665,32.32201691,40.12129388,35.84838178,1.550647026,0.000736031
Bo2g120700,13.45935222,10.61569092,17.89935005,0,0,0,0,5.832691174,0.005494403
Bo2g120770,0,0,0,61.03085731,33.21985071,0.269593912,47.12535401,-8.022843834,1.30E-07
Bo2g120890,0.74774179,0.965062811,1.278525003,143.7178253,147.2447437,35.85944265,145.4812845,-7.255064048,4.78E-14
Bo2g121100,16.45031938,11.58075373,16.62082504,0,0,3.882086996,0,5.926639784,0.002970049
Bo2g123300,77.01740439,85.89059018,103.5605253,31.49979732,37.70901972,57.41049735,34.60440852,1.334896231,0.005089802
Bo2g124330,29.90967161,16.40606779,16.62082504,167.3426733,119.4118958,75.63843506,143.3772845,-2.726258825,6.52E-11
Bo2g124360,0,0,0,3.937474665,22.44584507,0.249356612,13.19165987,-6.239838227,0.003563926
Bo2g124420,266.1960773,243.1958284,278.7184508,19.68737333,34.11768451,9.625352258,26.90252892,3.205785957,4.91E-19
Bo2g124600,12.71161043,13.51087935,15.34230004,0,0,12.22010488,0,5.818115069,0.002110138
Bo2g125690,10.46838506,16.40606779,5.114100014,0,0,13.54163501,0,5.464160242,0.005322651
Bo2g125710,0,0,1.278525003,64.96833198,29.6285155,39.67484577,47.29842374,-7.040100607,8.09E-07
Bo2g125830,0,0.965062811,5.114100014,51.18717065,51.17652677,47.7783094,51.18184871,-4.952288574,1.75E-08
Bo2g127000,0,3.860251244,2.557050007,23.62484799,15.26317465,8.424939057,19.44401132,-3.255140792,0.006916609
